01,10968
02,8380
03,8234
04,8398
05,8367
06,8330
07,8438
08,8230
09,8249
10,8574
11,8220
12,8251
13,8245
14,8247
15,8802
16,8333
17,8396
18,8457
19,8037
20,8734
21,8304
22,8184
23,8125
24,8179
25,8214
26,7840
27,8136
28,8116
29,7614
30,7688
31,4579
