00:02:00, OFFENSES INVOLVING FRAUD,2
00:02:00, OFFENSES RELATED TO CHILDREN,2
00:02:00, OTHER OFFENSES RELATED TO THEF,3
00:02:00, PETIT LARCENY,76
00:02:00, POSSESSION OF STOLEN PROPERTY,5
00:02:00, PROSTITUTION & RELATED OFFENSES,2
00:02:00, ROBBERY,64
00:02:00, THEFT-FRAUD,4
00:02:00, UNAUTHORIZED USE OF A VEHICLE,2
00:02:00, VEHICLE AND TRAFFIC LAWS,17
00:03:00, ADMINISTRATIVE CODE,1
00:03:00, ALCOHOLIC BEVERAGE CONTROL LAW,1
00:03:00, ARSON,15
00:03:00, ASSAULT 3 & RELATED OFFENSES,113
00:03:00, "BURGLARS TOOLS",1
00:03:00, BURGLARY,15
00:03:00, CRIMINAL MISCHIEF & RELATED OF,87
00:03:00, CRIMINAL TRESPASS,20
00:03:00, DANGEROUS DRUGS,140
00:03:00, DANGEROUS WEAPONS,45
00:03:00, FELONY ASSAULT,62
00:03:00, FORGERY,14
00:03:00, FRAUDS,4
00:03:00, GRAND LARCENY,27
00:03:00, GRAND LARCENY OF MOTOR VEHICLE,12
00:03:00, HARRASSMENT 2,55
00:03:00, INTOXICATED & IMPAIRED DRIVING,34
00:03:00, MISCELLANEOUS PENAL LAW,25
00:03:00, OFF. AGNST PUB ORD SENSBLTY &,57
00:03:00, OFFENSES AGAINST PUBLIC ADMINI,29
00:03:00, OFFENSES INVOLVING FRAUD,3
00:03:00, OTHER OFFENSES RELATED TO THEF,6
00:03:00, PETIT LARCENY,47
00:03:00, POSSESSION OF STOLEN PROPERTY,4
00:03:00, ROBBERY,50
00:03:00, THEFT-FRAUD,3
00:03:00, UNAUTHORIZED USE OF A VEHICLE,3
00:03:00, VEHICLE AND TRAFFIC LAWS,10
00:04:00, ADMINISTRATIVE CODE,1
00:04:00, ALCOHOLIC BEVERAGE CONTROL LAW,1
00:04:00, ARSON,14
00:04:00, ASSAULT 3 & RELATED OFFENSES,77
00:04:00, BURGLARY,19
00:04:00, CHILD ABANDONMENT/NON SUPPORT,1
00:04:00, CRIMINAL MISCHIEF & RELATED OF,59
00:04:00, CRIMINAL TRESPASS,24
00:04:00, DANGEROUS DRUGS,110
00:04:00, DANGEROUS WEAPONS,45
00:04:00, FELONY ASSAULT,49
00:04:00, FORGERY,11
00:04:00, FRAUDS,2
00:04:00, GRAND LARCENY,23
00:04:00, GRAND LARCENY OF MOTOR VEHICLE,9
00:04:00, HARRASSMENT 2,38
00:04:00, INTOXICATED & IMPAIRED DRIVING,35
00:04:00, KIDNAPPING & RELATED OFFENSES,1
00:04:00, MISCELLANEOUS PENAL LAW,35
00:04:00, NYS LAWS-UNCLASSIFIED FELONY,1
00:04:00, OFF. AGNST PUB ORD SENSBLTY &,50
00:04:00, OFFENSES AGAINST PUBLIC ADMINI,24
