00:05:00, OFF. AGNST PUB ORD SENSBLTY &,36
00:05:00, OFFENSES AGAINST PUBLIC ADMINI,15
00:05:00, OFFENSES AGAINST THE PERSON,4
00:05:00, OFFENSES INVOLVING FRAUD,3
00:05:00, OTHER OFFENSES RELATED TO THEF,2
00:05:00, PETIT LARCENY,64
00:05:00, POSSESSION OF STOLEN PROPERTY,1
00:05:00, ROBBERY,18
00:05:00, THEFT-FRAUD,1
00:05:00, UNAUTHORIZED USE OF A VEHICLE,5
00:05:00, VEHICLE AND TRAFFIC LAWS,3
00:06:00, ARSON,1
00:06:00, ASSAULT 3 & RELATED OFFENSES,1
00:06:00, DANGEROUS DRUGS,3
00:06:00, DANGEROUS WEAPONS,2
00:06:00, HARRASSMENT 2,5
00:06:00, MISCELLANEOUS PENAL LAW,1
00:06:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:06:00, OTHER OFFENSES RELATED TO THEF,1
00:06:00, PETIT LARCENY,2
00:07:00, ADMINISTRATIVE CODE,1
00:07:00, ARSON,2
00:07:00, ASSAULT 3 & RELATED OFFENSES,1
00:07:00, CRIMINAL MISCHIEF & RELATED OF,6
00:07:00, DANGEROUS DRUGS,6
00:07:00, DANGEROUS WEAPONS,1
00:07:00, FORGERY,1
00:07:00, FRAUDS,1
00:07:00, GRAND LARCENY,1
00:07:00, HARRASSMENT 2,4
00:07:00, INTOXICATED & IMPAIRED DRIVING,2
00:07:00, OFF. AGNST PUB ORD SENSBLTY &,3
00:07:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:07:00, OFFENSES INVOLVING FRAUD,1
00:07:00, PETIT LARCENY,2
00:07:00, ROBBERY,2
00:07:00, VEHICLE AND TRAFFIC LAWS,1
00:08:00, ARSON,1
00:08:00, ASSAULT 3 & RELATED OFFENSES,3
00:08:00, BURGLARY,1
00:08:00, CRIMINAL MISCHIEF & RELATED OF,5
00:08:00, DANGEROUS DRUGS,1
00:08:00, DANGEROUS WEAPONS,1
00:08:00, FELONY ASSAULT,2
00:08:00, HARRASSMENT 2,4
00:08:00, INTOXICATED & IMPAIRED DRIVING,6
00:08:00, MISCELLANEOUS PENAL LAW,1
00:08:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:08:00, OFFENSES AGAINST PUBLIC ADMINI,3
00:08:00, ROBBERY,1
00:08:00, VEHICLE AND TRAFFIC LAWS,1
00:09:00, ARSON,3
00:09:00, ASSAULT 3 & RELATED OFFENSES,5
00:09:00, BURGLARY,1
00:09:00, CRIMINAL MISCHIEF & RELATED OF,2
00:09:00, DANGEROUS DRUGS,1
00:09:00, FELONY ASSAULT,2
00:09:00, HARRASSMENT 2,3
00:09:00, INTOXICATED & IMPAIRED DRIVING,4
00:09:00, OFF. AGNST PUB ORD SENSBLTY &,1
00:09:00, OFFENSES AGAINST PUBLIC ADMINI,2
00:09:00, PETIT LARCENY,1
00:10:00, ADMINISTRATIVE CODE,1
00:10:00, ARSON,1
00:10:00, ASSAULT 3 & RELATED OFFENSES,76
00:10:00, BURGLARY,6
00:10:00, CRIMINAL MISCHIEF & RELATED OF,77
00:10:00, CRIMINAL TRESPASS,3
00:10:00, DANGEROUS DRUGS,50
00:10:00, DANGEROUS WEAPONS,28
00:10:00, FELONY ASSAULT,20
00:10:00, FORGERY,3
00:10:00, FRAUDS,4
00:10:00, GRAND LARCENY,12
00:10:00, GRAND LARCENY OF MOTOR VEHICLE,3
00:10:00, HARRASSMENT 2,99
00:10:00, INTOXICATED & IMPAIRED DRIVING,43
00:10:00, KIDNAPPING & RELATED OFFENSES,1
00:10:00, MISCELLANEOUS PENAL LAW,18
00:10:00, NYS LAWS-UNCLASSIFIED FELONY,2
00:10:00, OFF. AGNST PUB ORD SENSBLTY &,24
00:10:00, OFFENSES AGAINST PUBLIC ADMINI,19
00:10:00, OFFENSES INVOLVING FRAUD,2
00:10:00, PETIT LARCENY,32
00:10:00, POSSESSION OF STOLEN PROPERTY,3
00:10:00, ROBBERY,18
00:10:00, THEFT-FRAUD,3
00:10:00, UNAUTHORIZED USE OF A VEHICLE,6
00:10:00, VEHICLE AND TRAFFIC LAWS,4
00:11:00, ARSON,1
00:11:00, ASSAULT 3 & RELATED OFFENSES,3
00:11:00, BURGLARY,1
00:11:00, CRIMINAL MISCHIEF & RELATED OF,1
00:11:00, CRIMINAL TRESPASS,1
00:11:00, DANGEROUS DRUGS,6
00:11:00, HARRASSMENT 2,2
00:11:00, INTOXICATED & IMPAIRED DRIVING,1
00:11:00, OFF. AGNST PUB ORD SENSBLTY &,3
00:11:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:11:00, ROBBERY,3
00:12:00, ASSAULT 3 & RELATED OFFENSES,3
00:12:00, BURGLARY,2
00:12:00, CRIMINAL MISCHIEF & RELATED OF,4
00:12:00, DANGEROUS DRUGS,3
00:12:00, FORGERY,1
00:12:00, FRAUDS,1
00:12:00, GRAND LARCENY,1
00:12:00, HARRASSMENT 2,3
00:12:00, INTOXICATED & IMPAIRED DRIVING,3
00:12:00, MISCELLANEOUS PENAL LAW,2
00:12:00, OFF. AGNST PUB ORD SENSBLTY &,6
00:12:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:12:00, OTHER OFFENSES RELATED TO THEF,1
00:12:00, PETIT LARCENY,4
00:13:00, ARSON,1
00:13:00, CRIMINAL MISCHIEF & RELATED OF,3
00:13:00, DANGEROUS DRUGS,3
00:13:00, FELONY ASSAULT,2
00:13:00, HARRASSMENT 2,4
00:13:00, MISCELLANEOUS PENAL LAW,2
00:13:00, OFF. AGNST PUB ORD SENSBLTY &,3
00:13:00, OFFENSES AGAINST PUBLIC ADMINI,2
00:13:00, PETIT LARCENY,7
00:14:00, ASSAULT 3 & RELATED OFFENSES,4
00:14:00, CRIMINAL MISCHIEF & RELATED OF,1
00:14:00, DANGEROUS DRUGS,3
00:14:00, DANGEROUS WEAPONS,5
00:14:00, FRAUDS,1
00:14:00, HARRASSMENT 2,1
00:14:00, INTOXICATED & IMPAIRED DRIVING,2
00:14:00, MISCELLANEOUS PENAL LAW,3
00:14:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:14:00, OFFENSES AGAINST PUBLIC ADMINI,2
00:14:00, PETIT LARCENY,2
00:15:00, ADMINISTRATIVE CODE,1
00:15:00, ARSON,1
00:15:00, ASSAULT 3 & RELATED OFFENSES,89
00:15:00, BURGLARY,10
00:15:00, CRIMINAL MISCHIEF & RELATED OF,98
00:15:00, CRIMINAL TRESPASS,5
00:15:00, DANGEROUS DRUGS,64
00:15:00, DANGEROUS WEAPONS,22
00:15:00, FELONY ASSAULT,17
00:15:00, FORGERY,4
00:15:00, FRAUDS,3
00:15:00, GRAND LARCENY,15
00:15:00, GRAND LARCENY OF MOTOR VEHICLE,10
00:15:00, HARRASSMENT 2,111
00:15:00, INTOXICATED & IMPAIRED DRIVING,47
00:15:00, MISCELLANEOUS PENAL LAW,15
00:15:00, NYS LAWS-UNCLASSIFIED FELONY,1
00:15:00, OFF. AGNST PUB ORD SENSBLTY &,26
00:15:00, OFFENSES AGAINST PUBLIC ADMINI,23
00:15:00, OFFENSES AGAINST PUBLIC SAFETY,1
00:15:00, OFFENSES AGAINST THE PERSON,3
00:15:00, OTHER OFFENSES RELATED TO THEF,2
00:15:00, PETIT LARCENY,32
00:15:00, POSSESSION OF STOLEN PROPERTY,3
00:15:00, ROBBERY,20
00:15:00, THEFT-FRAUD,2
00:15:00, UNAUTHORIZED USE OF A VEHICLE,9
00:15:00, VEHICLE AND TRAFFIC LAWS,5
00:16:00, ASSAULT 3 & RELATED OFFENSES,3
00:16:00, CRIMINAL MISCHIEF & RELATED OF,1
00:16:00, DANGEROUS DRUGS,5
00:16:00, DANGEROUS WEAPONS,2
00:16:00, FORGERY,2
00:16:00, HARRASSMENT 2,1
00:16:00, INTOXICATED & IMPAIRED DRIVING,2
00:16:00, MISCELLANEOUS PENAL LAW,1
00:16:00, OFF. AGNST PUB ORD SENSBLTY &,1
00:16:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:16:00, POSSESSION OF STOLEN PROPERTY,1
00:16:00, ROBBERY,1
00:17:00, CRIMINAL MISCHIEF & RELATED OF,1
00:17:00, DANGEROUS DRUGS,2
00:17:00, DANGEROUS WEAPONS,2
00:17:00, FELONY ASSAULT,1
00:17:00, HARRASSMENT 2,1
00:17:00, MISCELLANEOUS PENAL LAW,1
00:17:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:17:00, OFFENSES AGAINST PUBLIC ADMINI,1
00:17:00, PETIT LARCENY,1
00:17:00, ROBBERY,1
00:17:00, VEHICLE AND TRAFFIC LAWS,1
00:18:00, ASSAULT 3 & RELATED OFFENSES,4
00:18:00, BURGLARY,1
00:18:00, CRIMINAL MISCHIEF & RELATED OF,1
00:18:00, DANGEROUS DRUGS,4
00:18:00, DANGEROUS WEAPONS,1
00:18:00, FELONY ASSAULT,1
00:18:00, INTOXICATED & IMPAIRED DRIVING,2
00:18:00, OFF. AGNST PUB ORD SENSBLTY &,4
00:18:00, OFFENSES AGAINST PUBLIC ADMINI,2
00:18:00, PETIT LARCENY,2
00:18:00, POSSESSION OF STOLEN PROPERTY,2
00:19:00, ASSAULT 3 & RELATED OFFENSES,1
00:19:00, CRIMINAL MISCHIEF & RELATED OF,2
00:19:00, DANGEROUS DRUGS,2
00:19:00, DANGEROUS WEAPONS,3
00:19:00, FORGERY,1
00:19:00, FRAUDS,1
00:19:00, HARRASSMENT 2,2
00:19:00, INTOXICATED & IMPAIRED DRIVING,2
00:19:00, MISCELLANEOUS PENAL LAW,1
00:19:00, OFF. AGNST PUB ORD SENSBLTY &,8
00:19:00, OFFENSES AGAINST PUBLIC ADMINI,3
00:20:00, ASSAULT 3 & RELATED OFFENSES,71
00:20:00, BURGLARY,11
00:20:00, CRIMINAL MISCHIEF & RELATED OF,54
