,DAY,OFNS_DESC,COUNT
1278,27, FRAUDS,169
182,4, POSSESSION OF STOLEN PROPERTY,167
557,12, FRAUDS,166
1400,29, POSSESSION OF STOLEN PROPERTY,162
1048,22, FRAUDS,160
1233,26, FRAUDS,157
85,2, POSSESSION OF STOLEN PROPERTY,156
330,7, POSSESSION OF STOLEN PROPERTY,154
1348,28, POSSESSION OF STOLEN PROPERTY,152
1188,25, FRAUDS,151
390,9, ARSON,149
1162,24, POSSESSION OF STOLEN PROPERTY,148
44,1, UNAUTHORIZED USE OF A VEHICLE,146
593,13, ARSON,146
722,15, OFFENSES INVOLVING FRAUD,145
144,4, ARSON,145
3,1, ARSON,144
1374,29, FRAUDS,143
1219,26, ARSON,142
1312,28, ARSON,141
1080,23, ARSON,141
49,2, ARSON,140
441,10, ARSON,137
194,5, ARSON,137
1034,22, ARSON,137
1448,30, POSSESSION OF STOLEN PROPERTY,137
96,3, ARSON,137
422,9, OFFENSES INVOLVING FRAUD,136
125,3, OFFENSES AGAINST THE PERSON,135
323,7, OFFENSES AGAINST THE PERSON,135
1424,30, FRAUDS,135
543,12, ARSON,134
970,20, OTHER STATE LAWS NON PENAL LA,134
671,14, OFFENSES AGAINST THE PERSON,133
1265,27, ARSON,133
371,8, OFFENSES AGAINST THE PERSON,133
1471,31, FORGERY,131
222,5, OFFENSES AGAINST THE PERSON,130
1359,29, ARSON,129
725,15, OTHER STATE LAWS NON PENAL LA,128
1202,25, OFFENSES AGAINST THE PERSON,128
839,18, ARSON,128
341,8, ARSON,127
1472,31, FRAUDS,127
741,16, ARSON,126
672,14, OFFENSES INVOLVING FRAUD,126
933,20, ARSON,126
79,2, OFFENSES INVOLVING FRAUD,125
372,8, OFFENSES INVOLVING FRAUD,125
421,9, OFFENSES AGAINST THE PERSON,125
790,17, ARSON,125
573,12, OFFENSES AGAINST THE PERSON,124
624,13, OFFENSES INVOLVING FRAUD,124
1440,30, OFFENSES AGAINST THE PERSON,124
291,7, ARSON,124
966,20, OFFENSES INVOLVING FRAUD,123
886,19, ARSON,123
492,11, ARSON,123
692,15, ARSON,122
1247,26, OFFENSES AGAINST THE PERSON,122
1015,21, OFFENSES AGAINST THE PERSON,122
241,6, ARSON,121
965,20, OFFENSES AGAINST THE PERSON,121
324,7, OFFENSES INVOLVING FRAUD,120
272,6, OFFENSES INVOLVING FRAUD,120
1393,29, OFFENSES INVOLVING FRAUD,119
986,21, ARSON,118
1016,21, OFFENSES INVOLVING FRAUD,118
1293,27, OFFENSES AGAINST THE PERSON,117
474,10, OFFENSES INVOLVING FRAUD,117
523,11, OFFENSES INVOLVING FRAUD,116
1341,28, OFFENSES AGAINST THE PERSON,116
574,12, OFFENSES INVOLVING FRAUD,116
1174,25, ARSON,116
1062,22, OFFENSES INVOLVING FRAUD,115
1294,27, OFFENSES INVOLVING FRAUD,115
1248,26, OFFENSES INVOLVING FRAUD,114
271,6, OFFENSES AGAINST THE PERSON,114
1155,24, OFFENSES AGAINST THE PERSON,114
1127,24, ARSON,114
1110,23, OFFENSES INVOLVING FRAUD,114
578,12, OTHER STATE LAWS NON PENAL LA,113
867,18, OFFENSES AGAINST THE PERSON,113
223,5, OFFENSES INVOLVING FRAUD,113
820,17, OFFENSES INVOLVING FRAUD,113
916,19, OFFENSES INVOLVING FRAUD,112
1392,29, OFFENSES AGAINST THE PERSON,111
623,13, OFFENSES AGAINST THE PERSON,111
676,14, OTHER STATE LAWS NON PENAL LA,111
527,11, OTHER STATE LAWS NON PENAL LA,111
1411,30, ARSON,111
721,15, OFFENSES AGAINST THE PERSON,110
819,17, OFFENSES AGAINST THE PERSON,110
915,19, OFFENSES AGAINST THE PERSON,110
734,15, UNAUTHORIZED USE OF A VEHICLE,110
175,4, OFFENSES INVOLVING FRAUD,109
871,18, OTHER STATE LAWS NON PENAL LA,109
30,1, OFFENSES AGAINST THE PERSON,109
126,3, OFFENSES INVOLVING FRAUD,109
642,14, ARSON,108
771,16, OFFENSES AGAINST THE PERSON,108
772,16, OFFENSES INVOLVING FRAUD,107
1061,22, OFFENSES AGAINST THE PERSON,107
1159,24, OTHER STATE LAWS NON PENAL LA,107
1203,25, OFFENSES INVOLVING FRAUD,105
868,18, OFFENSES INVOLVING FRAUD,104
522,11, OFFENSES AGAINST THE PERSON,103
31,1, OFFENSES INVOLVING FRAUD,103
473,10, OFFENSES AGAINST THE PERSON,102
1109,23, OFFENSES AGAINST THE PERSON,101
1156,24, OFFENSES INVOLVING FRAUD,100
276,6, OTHER STATE LAWS NON PENAL LA,100
1298,27, OTHER STATE LAWS NON PENAL LA,99
1345,28, OTHER STATE LAWS NON PENAL LA,97
627,13, OTHER STATE LAWS NON PENAL LA,97
78,2, OFFENSES AGAINST THE PERSON,96
1441,30, OFFENSES INVOLVING FRAUD,96
919,19, OTHER STATE LAWS NON PENAL LA,96
1342,28, OFFENSES INVOLVING FRAUD,95
1454,30, UNAUTHORIZED USE OF A VEHICLE,94
590,13, ADMINISTRATIVE CODE,94
477,10, OTHER STATE LAWS NON PENAL LA,93
327,7, OTHER STATE LAWS NON PENAL LA,92
179,4, OTHER STATE LAWS NON PENAL LA,92
375,8, OTHER STATE LAWS NON PENAL LA,91
688,15, ADMINISTRATIVE CODE,91
426,9, OTHER STATE LAWS NON PENAL LA,91
1113,23, OTHER STATE LAWS NON PENAL LA,90
1252,26, OTHER STATE LAWS NON PENAL LA,90
226,5, OTHER STATE LAWS NON PENAL LA,90
91,2, UNAUTHORIZED USE OF A VEHICLE,89
338,8, ADMINISTRATIVE CODE,88
235,5, UNAUTHORIZED USE OF A VEHICLE,88
930,20, ADMINISTRATIVE CODE,88
1250,26, OTHER OFFENSES RELATED TO THEF,87
1065,22, OTHER STATE LAWS NON PENAL LA,87
0,1, ADMINISTRATIVE CODE,87
46,2, ADMINISTRATIVE CODE,87
82,2, OTHER STATE LAWS NON PENAL LA,86
129,3, OTHER STATE LAWS NON PENAL LA,85
883,19, ADMINISTRATIVE CODE,85
437,10, ADMINISTRATIVE CODE,85
1356,29, ADMINISTRATIVE CODE,85
928,19, UNAUTHORIZED USE OF A VEHICLE,85
489,11, ADMINISTRATIVE CODE,85
138,3, UNAUTHORIZED USE OF A VEHICLE,84
1493,31, POSSESSION OF STOLEN PROPERTY,83
1260,26, UNAUTHORIZED USE OF A VEHICLE,83
626,13, OTHER OFFENSES RELATED TO THEF,83
525,11, OTHER OFFENSES RELATED TO THEF,82
384,8, UNAUTHORIZED USE OF A VEHICLE,82
93,3, ADMINISTRATIVE CODE,80
1168,24, UNAUTHORIZED USE OF A VEHICLE,80
787,17, ADMINISTRATIVE CODE,80
33,1, OTHER OFFENSES RELATED TO THEF,79
685,14, UNAUTHORIZED USE OF A VEHICLE,79
823,17, OTHER STATE LAWS NON PENAL LA,78
1217,26, ADMINISTRATIVE CODE,78
539,12, ADMINISTRATIVE CODE,77
870,18, OTHER OFFENSES RELATED TO THEF,77
1344,28, OTHER OFFENSES RELATED TO THEF,77
776,16, OTHER STATE LAWS NON PENAL LA,77
35,1, OTHER STATE LAWS NON PENAL LA,77
1296,27, OTHER OFFENSES RELATED TO THEF,76
1397,29, OTHER STATE LAWS NON PENAL LA,76
982,21, ADMINISTRATIVE CODE,76
80,2, OTHER OFFENSES RELATED TO THEF,75
832,17, UNAUTHORIZED USE OF A VEHICLE,75
1077,23, ADMINISTRATIVE CODE,75
1308,27, UNAUTHORIZED USE OF A VEHICLE,74
274,6, OTHER OFFENSES RELATED TO THEF,74
486,10, UNAUTHORIZED USE OF A VEHICLE,74
188,4, UNAUTHORIZED USE OF A VEHICLE,73
336,7, UNAUTHORIZED USE OF A VEHICLE,73
1031,22, ADMINISTRATIVE CODE,73
285,6, UNAUTHORIZED USE OF A VEHICLE,73
576,12, OTHER OFFENSES RELATED TO THEF,72
1028,21, UNAUTHORIZED USE OF A VEHICLE,72
140,4, ADMINISTRATIVE CODE,72
1310,28, ADMINISTRATIVE CODE,72
287,7, ADMINISTRATIVE CODE,72
1158,24, OTHER OFFENSES RELATED TO THEF,72
1206,25, OTHER STATE LAWS NON PENAL LA,72
724,15, OTHER OFFENSES RELATED TO THEF,71
1171,25, ADMINISTRATIVE CODE,71
386,9, ADMINISTRATIVE CODE,71
1262,27, ADMINISTRATIVE CODE,71
537,11, UNAUTHORIZED USE OF A VEHICLE,70
1395,29, OTHER OFFENSES RELATED TO THEF,70
374,8, OTHER OFFENSES RELATED TO THEF,70
1074,22, UNAUTHORIZED USE OF A VEHICLE,70
835,18, ADMINISTRATIVE CODE,70
173,4, OFFENSES AGAINST PUBLIC SAFETY,69
238,6, ADMINISTRATIVE CODE,69
587,12, UNAUTHORIZED USE OF A VEHICLE,69
191,5, ADMINISTRATIVE CODE,68
177,4, OTHER OFFENSES RELATED TO THEF,68
880,18, UNAUTHORIZED USE OF A VEHICLE,68
1354,28, UNAUTHORIZED USE OF A VEHICLE,68
1460,31, ARSON,68
1020,21, OTHER STATE LAWS NON PENAL LA,68
1124,24, ADMINISTRATIVE CODE,68
737,16, ADMINISTRATIVE CODE,67
1112,23, OTHER OFFENSES RELATED TO THEF,66
1486,31, OFFENSES AGAINST THE PERSON,66
979,20, UNAUTHORIZED USE OF A VEHICLE,66
128,3, OTHER OFFENSES RELATED TO THEF,66
785,16, UNAUTHORIZED USE OF A VEHICLE,65
435,9, UNAUTHORIZED USE OF A VEHICLE,65
1443,30, OTHER OFFENSES RELATED TO THEF,65
918,19, OTHER OFFENSES RELATED TO THEF,64
636,13, UNAUTHORIZED USE OF A VEHICLE,64
326,7, OTHER OFFENSES RELATED TO THEF,63
1215,25, UNAUTHORIZED USE OF A VEHICLE,63
1444,30, OTHER STATE LAWS NON PENAL LA,63
1018,21, OTHER OFFENSES RELATED TO THEF,62
1408,30, ADMINISTRATIVE CODE,62
1064,22, OTHER OFFENSES RELATED TO THEF,61
774,16, OTHER OFFENSES RELATED TO THEF,60
1487,31, OFFENSES INVOLVING FRAUD,60
1205,25, OTHER OFFENSES RELATED TO THEF,60
1122,23, UNAUTHORIZED USE OF A VEHICLE,59
225,5, OTHER OFFENSES RELATED TO THEF,59
968,20, OTHER OFFENSES RELATED TO THEF,59
424,9, OTHER OFFENSES RELATED TO THEF,59
674,14, OTHER OFFENSES RELATED TO THEF,58
1406,29, UNAUTHORIZED USE OF A VEHICLE,57
638,14, ADMINISTRATIVE CODE,56
822,17, OTHER OFFENSES RELATED TO THEF,52
476,10, OTHER OFFENSES RELATED TO THEF,51
416,9, NYS LAWS-UNCLASSIFIED FELONY,51
815,17, NYS LAWS-UNCLASSIFIED FELONY,50
1456,31, ADMINISTRATIVE CODE,48
469,10, NYS LAWS-UNCLASSIFIED FELONY,45
26,1, NYS LAWS-UNCLASSIFIED FELONY,43
1198,25, NYS LAWS-UNCLASSIFIED FELONY,43
1498,31, UNAUTHORIZED USE OF A VEHICLE,41
367,8, NYS LAWS-UNCLASSIFIED FELONY,41
569,12, NYS LAWS-UNCLASSIFIED FELONY,41
170,4, NYS LAWS-UNCLASSIFIED FELONY,40
121,3, NYS LAWS-UNCLASSIFIED FELONY,40
862,18, NYS LAWS-UNCLASSIFIED FELONY,38
717,15, NYS LAWS-UNCLASSIFIED FELONY,38
854,18, GAMBLING,37
1057,22, NYS LAWS-UNCLASSIFIED FELONY,35
1489,31, OTHER OFFENSES RELATED TO THEF,35
960,20, NYS LAWS-UNCLASSIFIED FELONY,35
257,6, GAMBLING,35
218,5, NYS LAWS-UNCLASSIFIED FELONY,35
911,19, NYS LAWS-UNCLASSIFIED FELONY,34
1490,31, OTHER STATE LAWS NON PENAL LA,34
1288,27, NYS LAWS-UNCLASSIFIED FELONY,34
74,2, NYS LAWS-UNCLASSIFIED FELONY,34
1011,21, NYS LAWS-UNCLASSIFIED FELONY,33
1337,28, NYS LAWS-UNCLASSIFIED FELONY,33
767,16, NYS LAWS-UNCLASSIFIED FELONY,33
133,3, PROSTITUTION & RELATED OFFENSES,33
1104,23, NYS LAWS-UNCLASSIFIED FELONY,32
283,6, THEFT OF SERVICES,31
1151,24, NYS LAWS-UNCLASSIFIED FELONY,31
307,7, GAMBLING,31
582,12, PROSTITUTION & RELATED OFFENSES,30
667,14, NYS LAWS-UNCLASSIFIED FELONY,30
1280,27, GAMBLING,29
1436,30, NYS LAWS-UNCLASSIFIED FELONY,29
559,12, GAMBLING,29
267,6, NYS LAWS-UNCLASSIFIED FELONY,29
1388,29, NYS LAWS-UNCLASSIFIED FELONY,29
902,19, GAMBLING,28
618,13, NYS LAWS-UNCLASSIFIED FELONY,28
518,11, NYS LAWS-UNCLASSIFIED FELONY,27
423,9, OFFENSES RELATED TO CHILDREN,27
1481,31, NYS LAWS-UNCLASSIFIED FELONY,26
71,2, KIDNAPPING & RELATED OFFENSES,26
532,11, PROSTITUTION & RELATED OFFENSES,26
658,14, GAMBLING,26
24,1, KIDNAPPING & RELATED OFFENSES,25
680,14, PROSTITUTION & RELATED OFFENSES,25
830,17, THEFT OF SERVICES,25
805,17, GAMBLING,25
1149,24, KIDNAPPING & RELATED OFFENSES,25
950,20, GAMBLING,25
1002,21, GAMBLING,25
1190,25, GAMBLING,25
707,15, GAMBLING,25
1258,26, THEFT OF SERVICES,25
1241,26, KIDNAPPING & RELATED OFFENSES,24
827,17, PROSTITUTION & RELATED OFFENSES,24
640,14, ALCOHOLIC BEVERAGE CONTROL LAW,24
566,12, KIDNAPPING & RELATED OFFENSES,24
732,15, THEFT OF SERVICES,24
1072,22, THEFT OF SERVICES,24
1196,25, KIDNAPPING & RELATED OFFENSES,24
18,1, GAMBLING,24
159,4, GAMBLING,24
233,5, THEFT OF SERVICES,24
664,14, KIDNAPPING & RELATED OFFENSES,24
319,7, NYS LAWS-UNCLASSIFIED FELONY,24
1069,22, PROSTITUTION & RELATED OFFENSES,24
89,2, THEFT OF SERVICES,24
585,12, THEFT OF SERVICES,23
1063,22, OFFENSES RELATED TO CHILDREN,23
860,18, KIDNAPPING & RELATED OFFENSES,23
514,11, KIDNAPPING & RELATED OFFENSES,23
117,3, KIDNAPPING & RELATED OFFENSES,23
783,16, THEFT OF SERVICES,23
780,16, PROSTITUTION & RELATED OFFENSES,23
1017,21, OFFENSES RELATED TO CHILDREN,23
1143,24, GAMBLING,22
42,1, THEFT OF SERVICES,22
1026,21, THEFT OF SERVICES,22
634,13, THEFT OF SERVICES,22
1050,22, GAMBLING,22
263,6, KIDNAPPING & RELATED OFFENSES,21
1243,26, NYS LAWS-UNCLASSIFIED FELONY,21
382,8, THEFT OF SERVICES,21
1255,26, PROSTITUTION & RELATED OFFENSES,21
224,5, OFFENSES RELATED TO CHILDREN,21
1306,27, THEFT OF SERVICES,21
1120,23, THEFT OF SERVICES,21
926,19, THEFT OF SERVICES,21
186,4, THEFT OF SERVICES,21
1095,23, GAMBLING,21
908,19, KIDNAPPING & RELATED OFFENSES,21
1166,24, THEFT OF SERVICES,21
1235,26, GAMBLING,20
535,11, THEFT OF SERVICES,20
507,11, GAMBLING,20
334,7, THEFT OF SERVICES,20
357,8, GAMBLING,20
484,10, THEFT OF SERVICES,20
65,2, GAMBLING,20
1102,23, KIDNAPPING & RELATED OFFENSES,20
1433,30, KIDNAPPING & RELATED OFFENSES,20
1376,29, GAMBLING,20
1126,24, ALCOHOLIC BEVERAGE CONTROL LAW,20
1311,28, ALCOHOLIC BEVERAGE CONTROL LAW,20
869,18, OFFENSES RELATED TO CHILDREN,20
124,3, OFFENSES AGAINST PUBLIC SAFETY,20
1334,28, KIDNAPPING & RELATED OFFENSES,20
1352,28, THEFT OF SERVICES,19
407,9, GAMBLING,19
917,19, OFFENSES RELATED TO CHILDREN,19
221,5, OFFENSES AGAINST PUBLIC SAFETY,19
592,13, ALCOHOLIC BEVERAGE CONTROL LAW,19
763,16, KIDNAPPING & RELATED OFFENSES,19
878,18, THEFT OF SERVICES,19
977,20, THEFT OF SERVICES,19
1055,22, KIDNAPPING & RELATED OFFENSES,19
457,10, GAMBLING,19
364,8, KIDNAPPING & RELATED OFFENSES,19
48,2, ALCOHOLIC BEVERAGE CONTROL LAW,19
1383,29, KIDNAPPING & RELATED OFFENSES,18
1496,31, THEFT OF SERVICES,18
166,4, KIDNAPPING & RELATED OFFENSES,18
433,9, THEFT OF SERVICES,18
111,3, GAMBLING,18
193,5, ALCOHOLIC BEVERAGE CONTROL LAW,18
1213,25, THEFT OF SERVICES,18
136,3, THEFT OF SERVICES,18
1452,30, THEFT OF SERVICES,18
214,5, KIDNAPPING & RELATED OFFENSES,17
957,20, KIDNAPPING & RELATED OFFENSES,17
293,7," ""BURGLARS TOOLS""",17
683,14, THEFT OF SERVICES,16
1401,29, PROSTITUTION & RELATED OFFENSES,16
1210,25, PROSTITUTION & RELATED OFFENSES,16
475,10, OFFENSES RELATED TO CHILDREN,16
240,6, ALCOHOLIC BEVERAGE CONTROL LAW,16
1442,30, OFFENSES RELATED TO CHILDREN,16
575,12, OFFENSES RELATED TO CHILDREN,15
373,8, OFFENSES RELATED TO CHILDREN,15
1032,22, ALCOHOLIC BEVERAGE CONTROL LAW,15
757,16, GAMBLING,15
1157,24, OFFENSES RELATED TO CHILDREN,15
792,17," ""BURGLARS TOOLS""",15
625,13, OFFENSES RELATED TO CHILDREN,15
1479,31, KIDNAPPING & RELATED OFFENSES,15
209,5, GAMBLING,15
608,13, GAMBLING,15
813,17, KIDNAPPING & RELATED OFFENSES,15
932,20, ALCOHOLIC BEVERAGE CONTROL LAW,15
1264,27, ALCOHOLIC BEVERAGE CONTROL LAW,15
315,7, KIDNAPPING & RELATED OFFENSES,14
95,3, ALCOHOLIC BEVERAGE CONTROL LAW,14
494,11," ""BURGLARS TOOLS""",14
273,6, OFFENSES RELATED TO CHILDREN,14
1321,28, DISORDERLY CONDUCT,14
413,9, KIDNAPPING & RELATED OFFENSES,13
1082,23," ""BURGLARS TOOLS""",13
1285,27, KIDNAPPING & RELATED OFFENSES,13
491,11, ALCOHOLIC BEVERAGE CONTROL LAW,13
1163,24, PROSTITUTION & RELATED OFFENSES,13
789,17, ALCOHOLIC BEVERAGE CONTROL LAW,13
690,15, ALCOHOLIC BEVERAGE CONTROL LAW,13
325,7, OFFENSES RELATED TO CHILDREN,13
340,8, ALCOHOLIC BEVERAGE CONTROL LAW,13
464,10, KIDNAPPING & RELATED OFFENSES,12
714,15, KIDNAPPING & RELATED OFFENSES,12
615,13, KIDNAPPING & RELATED OFFENSES,12
1328,28, GAMBLING,12
1221,26," ""BURGLARS TOOLS""",12
1426,30, GAMBLING,12
1008,21, KIDNAPPING & RELATED OFFENSES,12
29,1, OFFENSES AGAINST PUBLIC SAFETY,12
77,2, OFFENSES AGAINST PUBLIC SAFETY,12
974,20, PROSTITUTION & RELATED OFFENSES,11
1218,26, ALCOHOLIC BEVERAGE CONTROL LAW,11
729,15, PROSTITUTION & RELATED OFFENSES,11
1404,29, THEFT OF SERVICES,11
127,3, OFFENSES RELATED TO CHILDREN,11
5,1," ""BURGLARS TOOLS""",11
1204,25, OFFENSES RELATED TO CHILDREN,11
552,12, DISORDERLY CONDUCT,11
153,4, DISORDERLY CONDUCT,11
439,10, ALCOHOLIC BEVERAGE CONTROL LAW,11
300,7, DISORDERLY CONDUCT,11
545,12," ""BURGLARS TOOLS""",11
1413,30," ""BURGLARS TOOLS""",11
935,20," ""BURGLARS TOOLS""",10
799,17, DISORDERLY CONDUCT,10
984,21, ALCOHOLIC BEVERAGE CONTROL LAW,10
723,15, OFFENSES RELATED TO CHILDREN,10
146,4," ""BURGLARS TOOLS""",10
875,18, PROSTITUTION & RELATED OFFENSES,10
673,14, OFFENSES RELATED TO CHILDREN,10
739,16, ALCOHOLIC BEVERAGE CONTROL LAW,10
230,5, PROSTITUTION & RELATED OFFENSES,10
651,14, DISORDERLY CONDUCT,10
885,19, ALCOHOLIC BEVERAGE CONTROL LAW,10
995,21, DISORDERLY CONDUCT,10
524,11, OFFENSES RELATED TO CHILDREN,10
506,11, FRAUDULENT ACCOSTING,10
2,1, ALCOHOLIC BEVERAGE CONTROL LAW,10
105,3, DISORDERLY CONDUCT,9
1117,23, PROSTITUTION & RELATED OFFENSES,9
1394,29, OFFENSES RELATED TO CHILDREN,9
670,14, OFFENSES AGAINST PUBLIC SAFETY,9
1079,23, ALCOHOLIC BEVERAGE CONTROL LAW,9
853,18, FRAUDULENT ACCOSTING,9
1129,24," ""BURGLARS TOOLS""",9
1349,28, PROSTITUTION & RELATED OFFENSES,9
1173,25, ALCOHOLIC BEVERAGE CONTROL LAW,9
1357,29, ALCOHOLIC BEVERAGE CONTROL LAW,9
39,1, PROSTITUTION & RELATED OFFENSES,9
196,5," ""BURGLARS TOOLS""",9
743,16," ""BURGLARS TOOLS""",9
1228,26, DISORDERLY CONDUCT,9
343,8," ""BURGLARS TOOLS""",9
1409,30, ALCOHOLIC BEVERAGE CONTROL LAW,9
1449,30, PROSTITUTION & RELATED OFFENSES,8
58,2, DISORDERLY CONDUCT,8
1458,31, ALCOHOLIC BEVERAGE CONTROL LAW,8
1161,24, PETIT LARCENY OF MOTOR VEHICLE,8
392,9," ""BURGLARS TOOLS""",8
1361,29," ""BURGLARS TOOLS""",8
1142,24, FRAUDULENT ACCOSTING,8
176,4, OFFENSES RELATED TO CHILDREN,8
430,9, PROSTITUTION & RELATED OFFENSES,8
1267,27," ""BURGLARS TOOLS""",8
278,6, PETIT LARCENY OF MOTOR VEHICLE,8
1183,25, DISORDERLY CONDUCT,8
1136,24, DISORDERLY CONDUCT,8
750,16, DISORDERLY CONDUCT,8
727,15, PETIT LARCENY OF MOTOR VEHICLE,8
558,12, FRAUDULENT ACCOSTING,8
841,18," ""BURGLARS TOOLS""",8
631,13, PROSTITUTION & RELATED OFFENSES,8
1024,21, PROSTITUTION & RELATED OFFENSES,8
706,15, FRAUDULENT ACCOSTING,8
1094,23, FRAUDULENT ACCOSTING,8
921,19, PETIT LARCENY OF MOTOR VEHICLE,8
837,18, ALCOHOLIC BEVERAGE CONTROL LAW,7
901,19, FRAUDULENT ACCOSTING,7
541,12, ALCOHOLIC BEVERAGE CONTROL LAW,7
1439,30, OFFENSES AGAINST PUBLIC SAFETY,7
450,10, DISORDERLY CONDUCT,7
250,6, DISORDERLY CONDUCT,7
142,4, ALCOHOLIC BEVERAGE CONTROL LAW,7
7,1, CHILD ABANDONMENT/NON SUPPORT,7
1474,31, GAMBLING,7
888,19," ""BURGLARS TOOLS""",7
580,12, PETIT LARCENY OF MOTOR VEHICLE,7
949,20, FRAUDULENT ACCOSTING,7
895,19, DISORDERLY CONDUCT,7
1111,23, OFFENSES RELATED TO CHILDREN,7
988,21," ""BURGLARS TOOLS""",7
322,7, OFFENSES AGAINST PUBLIC SAFETY,7
37,1, PETIT LARCENY OF MOTOR VEHICLE,7
1391,29, OFFENSES AGAINST PUBLIC SAFETY,7
432,9, SEX CRIMES,7
501,11, DISORDERLY CONDUCT,7
964,20, OFFENSES AGAINST PUBLIC SAFETY,7
51,2," ""BURGLARS TOOLS""",6
17,1, FRAUDULENT ACCOSTING,6
1399,29, PETIT LARCENY OF MOTOR VEHICLE,6
923,19, PROSTITUTION & RELATED OFFENSES,6
203,5, DISORDERLY CONDUCT,6
481,10, PROSTITUTION & RELATED OFFENSES,6
306,7, FRAUDULENT ACCOSTING,6
1,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,6
848,18, DISORDERLY CONDUCT,6
1347,28, PETIT LARCENY OF MOTOR VEHICLE,6
98,3," ""BURGLARS TOOLS""",6
1022,21, PETIT LARCENY OF MOTOR VEHICLE,6
1176,25," ""BURGLARS TOOLS""",6
280,6, PROSTITUTION & RELATED OFFENSES,6
183,4, PROSTITUTION & RELATED OFFENSES,6
345,8, CHILD ABANDONMENT/NON SUPPORT,6
595,13," ""BURGLARS TOOLS""",6
1494,31, PROSTITUTION & RELATED OFFENSES,6
1425,30, FRAUDULENT ACCOSTING,6
756,16, FRAUDULENT ACCOSTING,6
1368,29, DISORDERLY CONDUCT,6
1108,23, OFFENSES AGAINST PUBLIC SAFETY,6
399,9, DISORDERLY CONDUCT,6
86,2, PROSTITUTION & RELATED OFFENSES,6
773,16, OFFENSES RELATED TO CHILDREN,6
942,20, DISORDERLY CONDUCT,6
270,6, OFFENSES AGAINST PUBLIC SAFETY,6
1420,30, DISORDERLY CONDUCT,6
1138,24, ESCAPE 3,6
1363,29, CHILD ABANDONMENT/NON SUPPORT,6
208,5, FRAUDULENT ACCOSTING,6
694,15," ""BURGLARS TOOLS""",6
1084,23, CHILD ABANDONMENT/NON SUPPORT,6
629,13, PETIT LARCENY OF MOTOR VEHICLE,5
34,1, OTHER STATE LAWS,5
198,5, CHILD ABANDONMENT/NON SUPPORT,5
1014,21, OFFENSES AGAINST PUBLIC SAFETY,5
1279,27, FRAUDULENT ACCOSTING,5
1327,28, FRAUDULENT ACCOSTING,5
597,13, CHILD ABANDONMENT/NON SUPPORT,5
720,15, OFFENSES AGAINST PUBLIC SAFETY,5
602,13, DISORDERLY CONDUCT,5
1447,30, PETIT LARCENY OF MOTOR VEHICLE,5
1001,21, FRAUDULENT ACCOSTING,5
1269,27, CHILD ABANDONMENT/NON SUPPORT,5
967,20, OFFENSES RELATED TO CHILDREN,5
821,17, OFFENSES RELATED TO CHILDREN,5
1230,26, ESCAPE 3,5
990,21, CHILD ABANDONMENT/NON SUPPORT,5
1036,22," ""BURGLARS TOOLS""",5
829,17, SEX CRIMES,5
243,6," ""BURGLARS TOOLS""",5
1201,25, OFFENSES AGAINST PUBLIC SAFETY,5
131,3, PETIT LARCENY OF MOTOR VEHICLE,5
657,14, FRAUDULENT ACCOSTING,5
32,1, OFFENSES RELATED TO CHILDREN,5
443,10," ""BURGLARS TOOLS""",5
646,14, CHILD ABANDONMENT/NON SUPPORT,5
644,14," ""BURGLARS TOOLS""",5
1131,24, CHILD ABANDONMENT/NON SUPPORT,5
877,18, SEX CRIMES,5
158,4, FRAUDULENT ACCOSTING,5
1049,22, FRAUDULENT ACCOSTING,5
350,8, DISORDERLY CONDUCT,5
288,7, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
53,2, CHILD ABANDONMENT/NON SUPPORT,4
1234,26, FRAUDULENT ACCOSTING,4
1316,28, CHILD ABANDONMENT/NON SUPPORT,4
983,21, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
289,7, ALCOHOLIC BEVERAGE CONTROL LAW,4
890,19, CHILD ABANDONMENT/NON SUPPORT,4
972,20, PETIT LARCENY OF MOTOR VEHICLE,4
64,2, FRAUDULENT ACCOSTING,4
1415,30, CHILD ABANDONMENT/NON SUPPORT,4
547,12, CHILD ABANDONMENT/NON SUPPORT,4
1178,25, CHILD ABANDONMENT/NON SUPPORT,4
456,10, FRAUDULENT ACCOSTING,4
110,3, FRAUDULENT ACCOSTING,4
701,15, DISORDERLY CONDUCT,4
479,10, PETIT LARCENY OF MOTOR VEHICLE,4
762,16, JOSTLING,4
1375,29, FRAUDULENT ACCOSTING,4
937,20, CHILD ABANDONMENT/NON SUPPORT,4
228,5, PETIT LARCENY OF MOTOR VEHICLE,4
577,12, OTHER STATE LAWS,4
1115,23, PETIT LARCENY OF MOTOR VEHICLE,4
1089,23, DISORDERLY CONDUCT,4
945,20, ESCAPE 3,4
1292,27, OFFENSES AGAINST PUBLIC SAFETY,4
1295,27, OFFENSES RELATED TO CHILDREN,4
778,16, PETIT LARCENY OF MOTOR VEHICLE,4
295,7, CHILD ABANDONMENT/NON SUPPORT,4
12,1, DISORDERLY CONDUCT,4
770,16, OFFENSES AGAINST PUBLIC SAFETY,4
1208,25, PETIT LARCENY OF MOTOR VEHICLE,4
496,11, CHILD ABANDONMENT/NON SUPPORT,4
731,15, SEX CRIMES,4
