,DAY,OFNS_DESC,COUNT
255,7, POSSESSION OF STOLEN PROPERTY,37
980,27, POSSESSION OF STOLEN PROPERTY,36
661,19, ARSON,36
548,15, POSSESSION OF STOLEN PROPERTY,36
361,10, POSSESSION OF STOLEN PROPERTY,36
223,6, UNAUTHORIZED USE OF A VEHICLE,35
1090,30, POSSESSION OF STOLEN PROPERTY,35
33,1, POSSESSION OF STOLEN PROPERTY,35
164,5, FORGERY,34
947,26, UNAUTHORIZED USE OF A VEHICLE,34
154,5, ARSON,34
343,10, FORGERY,34
952,27, ARSON,34
908,25, POSSESSION OF STOLEN PROPERTY,33
298,9, ARSON,33
944,26, POSSESSION OF STOLEN PROPERTY,33
220,6, POSSESSION OF STOLEN PROPERTY,33
189,6, ARSON,33
308,9, FORGERY,33
695,19, UNAUTHORIZED USE OF A VEHICLE,32
1020,28, UNAUTHORIZED USE OF A VEHICLE,32
0,1, ADMINISTRATIVE CODE,32
145,4, POSSESSION OF STOLEN PROPERTY,32
658,18, UNAUTHORIZED USE OF A VEHICLE,32
78,3, ARSON,31
764,21, POSSESSION OF STOLEN PROPERTY,31
1071,30, FORGERY,30
70,2, POSSESSION OF STOLEN PROPERTY,30
125,4, FORGERY,30
655,18, POSSESSION OF STOLEN PROPERTY,30
1017,28, POSSESSION OF STOLEN PROPERTY,30
405,12, ARSON,30
876,25, ARSON,30
698,20, ARSON,29
88,3, FORGERY,28
771,22, ARSON,28
139,4, OFFENSES AGAINST THE PERSON,28
808,23, ARSON,28
227,7, ARSON,27
697,20, ADMINISTRATIVE CODE,27
916,26, ARSON,27
520,15, ARSON,27
806,23, ADMINISTRATIVE CODE,27
685,19, OFFENSES AGAINST THE PERSON,27
263,8, ARSON,26
2,1, ARSON,26
116,4, ARSON,26
841,24, ARSON,26
591,17, ARSON,25
941,26, OTHER OFFENSES RELATED TO THEF,25
988,28, ARSON,25
735,21, ARSON,25
1053,29, POSSESSION OF STOLEN PROPERTY,25
102,3, OFFENSES AGAINST THE PERSON,24
1024,29, ARSON,24
1124,31, POSSESSION OF STOLEN PROPERTY,24
75,3, ADMINISTRATIVE CODE,23
840,24, ADMINISTRATIVE CODE,23
556,16, ARSON,23
481,14, ARSON,23
252,7, OTHER OFFENSES RELATED TO THEF,23
426,12, OFFENSES AGAINST THE PERSON,22
1128,31, UNAUTHORIZED USE OF A VEHICLE,22
649,18, OFFENSES AGAINST THE PERSON,22
1061,30, ARSON,22
321,9, OFFENSES AGAINST THE PERSON,21
831,23, OTHER OFFENSES RELATED TO THEF,21
367,11, ARSON,21
829,23, OFFENSES AGAINST THE PERSON,21
1129,31, VEHICLE AND TRAFFIC LAWS,21
151,5, ADMINISTRATIVE CODE,21
660,19, ADMINISTRATIVE CODE,21
1059,30, ADMINISTRATIVE CODE,21
626,18, ARSON,21
553,16, ADMINISTRATIVE CODE,20
26,1, OFFENSES AGAINST THE PERSON,20
39,2, ADMINISTRATIVE CODE,20
260,8, ADMINISTRATIVE CODE,20
441,13, ARSON,20
333,10, ARSON,20
29,1, OTHER OFFENSES RELATED TO THEF,19
1102,31, CRIMINAL TRESPASS,19
479,14, ADMINISTRATIVE CODE,19
332,10, ADMINISTRATIVE CODE,19
616,17, OTHER OFFENSES RELATED TO THEF,19
249,7, OFFENSES AGAINST THE PERSON,19
949,27, ADMINISTRATIVE CODE,19
590,17, ADMINISTRATIVE CODE,19
296,9, ADMINISTRATIVE CODE,19
356,10, OFFENSES AGAINST THE PERSON,19
974,27, OFFENSES AGAINST THE PERSON,19
864,24, OFFENSES AGAINST THE PERSON,18
285,8, OFFENSES AGAINST THE PERSON,18
286,8, OFFENSES INVOLVING FRAUD,18
902,25, OFFENSES AGAINST THE PERSON,18
614,17, OFFENSES AGAINST THE PERSON,18
688,19, OTHER OFFENSES RELATED TO THEF,18
651,18, OTHER OFFENSES RELATED TO THEF,18
65,2, OTHER OFFENSES RELATED TO THEF,17
175,5, OFFENSES AGAINST THE PERSON,17
721,20, OFFENSES AGAINST THE PERSON,17
114,4, ADMINISTRATIVE CODE,17
216,6, OTHER OFFENSES RELATED TO THEF,17
505,14, OFFENSES AGAINST THE PERSON,17
760,21, OTHER OFFENSES RELATED TO THEF,17
86,3, DISORDERLY CONDUCT,17
733,21, ADMINISTRATIVE CODE,17
938,26, OFFENSES AGAINST THE PERSON,16
439,13, ADMINISTRATIVE CODE,16
1086,30, OTHER OFFENSES RELATED TO THEF,16
580,16, OTHER OFFENSES RELATED TO THEF,16
650,18, OFFENSES INVOLVING FRAUD,16
429,12, OTHER OFFENSES RELATED TO THEF,16
1047,29, OFFENSES AGAINST THE PERSON,16
914,26, ADMINISTRATIVE CODE,16
187,6, ADMINISTRATIVE CODE,16
225,7, ADMINISTRATIVE CODE,16
63,2, OFFENSES AGAINST THE PERSON,16
394,11, OTHER OFFENSES RELATED TO THEF,16
366,11, ADMINISTRATIVE CODE,15
213,6, OFFENSES AGAINST THE PERSON,15
757,21, OFFENSES AGAINST THE PERSON,15
501,14, NYS LAWS-UNCLASSIFIED FELONY,15
1106,31, FORGERY,15
250,7, OFFENSES INVOLVING FRAUD,15
506,14, OFFENSES INVOLVING FRAUD,15
507,14, OTHER OFFENSES RELATED TO THEF,15
466,13, OFFENSES INVOLVING FRAUD,15
391,11, OFFENSES AGAINST THE PERSON,15
516,15, ADMINISTRATIVE CODE,15
22,1, NYS LAWS-UNCLASSIFIED FELONY,15
577,16, OFFENSES AGAINST THE PERSON,14
905,25, OTHER OFFENSES RELATED TO THEF,14
542,15, OFFENSES AGAINST THE PERSON,14
795,22, OTHER OFFENSES RELATED TO THEF,14
427,12, OFFENSES INVOLVING FRAUD,14
468,13, OTHER OFFENSES RELATED TO THEF,14
545,15, OTHER OFFENSES RELATED TO THEF,14
624,18, ADMINISTRATIVE CODE,14
323,9, OTHER OFFENSES RELATED TO THEF,14
753,21, NYS LAWS-UNCLASSIFIED FELONY,13
403,12, ADMINISTRATIVE CODE,13
1006,28, NYS LAWS-UNCLASSIFIED FELONY,13
358,10, OTHER OFFENSES RELATED TO THEF,13
976,27, OTHER OFFENSES RELATED TO THEF,13
986,28, ADMINISTRATIVE CODE,13
177,5, OTHER OFFENSES RELATED TO THEF,13
1010,28, OFFENSES AGAINST THE PERSON,13
1097,31, ARSON,13
578,16, OFFENSES INVOLVING FRAUD,12
1013,28, OTHER OFFENSES RELATED TO THEF,12
392,11, OFFENSES INVOLVING FRAUD,12
142,4, OTHER OFFENSES RELATED TO THEF,12
1022,29, ADMINISTRATIVE CODE,12
875,25, ADMINISTRATIVE CODE,12
866,24, OTHER OFFENSES RELATED TO THEF,12
792,22, OFFENSES AGAINST THE PERSON,12
322,9, OFFENSES INVOLVING FRAUD,11
1011,28, OFFENSES INVOLVING FRAUD,11
1050,29, OTHER OFFENSES RELATED TO THEF,11
135,4, NYS LAWS-UNCLASSIFIED FELONY,11
287,8, OTHER OFFENSES RELATED TO THEF,11
1085,30, OFFENSES INVOLVING FRAUD,11
793,22, OFFENSES INVOLVING FRAUD,11
615,17, OFFENSES INVOLVING FRAUD,10
722,20, OFFENSES INVOLVING FRAUD,10
717,20, NYS LAWS-UNCLASSIFIED FELONY,10
724,20, OTHER OFFENSES RELATED TO THEF,10
939,26, OFFENSES INVOLVING FRAUD,10
830,23, OFFENSES INVOLVING FRAUD,10
769,22, ADMINISTRATIVE CODE,10
903,25, OFFENSES INVOLVING FRAUD,10
465,13, OFFENSES AGAINST THE PERSON,10
103,3, OFFENSES INVOLVING FRAUD,9
59,2, NYS LAWS-UNCLASSIFIED FELONY,9
30,1, OTHER STATE LAWS NON PENAL LA,9
27,1, OFFENSES INVOLVING FRAUD,9
25,1, OFFENSES AGAINST PUBLIC SAFETY,9
865,24, OFFENSES INVOLVING FRAUD,9
64,2, OFFENSES INVOLVING FRAUD,9
214,6, OFFENSES INVOLVING FRAUD,8
140,4, OFFENSES INVOLVING FRAUD,8
1048,29, OFFENSES INVOLVING FRAUD,8
898,25, NYS LAWS-UNCLASSIFIED FELONY,8
357,10, OFFENSES INVOLVING FRAUD,8
1084,30, OFFENSES AGAINST THE PERSON,8
970,27, NYS LAWS-UNCLASSIFIED FELONY,8
582,16, OTHER STATE LAWS NON PENAL LA,8
1118,31, OFFENSES AGAINST THE PERSON,8
934,26, NYS LAWS-UNCLASSIFIED FELONY,8
1119,31, OFFENSES INVOLVING FRAUD,8
176,5, OFFENSES INVOLVING FRAUD,8
172,5, NYS LAWS-UNCLASSIFIED FELONY,8
317,9, NYS LAWS-UNCLASSIFIED FELONY,8
138,4, OFFENSES AGAINST PUBLIC SAFETY,7
867,24, OTHER STATE LAWS NON PENAL LA,7
387,11, NYS LAWS-UNCLASSIFIED FELONY,7
352,10, NYS LAWS-UNCLASSIFIED FELONY,7
281,8, NYS LAWS-UNCLASSIFIED FELONY,7
860,24, NYS LAWS-UNCLASSIFIED FELONY,7
686,19, OFFENSES INVOLVING FRAUD,7
645,18, NYS LAWS-UNCLASSIFIED FELONY,7
538,15, NYS LAWS-UNCLASSIFIED FELONY,7
101,3, OFFENSES AGAINST PUBLIC SAFETY,7
975,27, OFFENSES INVOLVING FRAUD,7
1095,31, ADMINISTRATIVE CODE,7
574,16, NYS LAWS-UNCLASSIFIED FELONY,7
1121,31, OTHER OFFENSES RELATED TO THEF,7
461,13, NYS LAWS-UNCLASSIFIED FELONY,6
105,3, OTHER OFFENSES RELATED TO THEF,6
98,3, NYS LAWS-UNCLASSIFIED FELONY,6
758,21, OFFENSES INVOLVING FRAUD,6
791,22, OFFENSES AGAINST PUBLIC SAFETY,6
1043,29, NYS LAWS-UNCLASSIFIED FELONY,6
431,12, OTHER STATE LAWS NON PENAL LA,6
1114,31, NYS LAWS-UNCLASSIFIED FELONY,6
937,26, OFFENSES AGAINST PUBLIC SAFETY,6
253,7, OTHER STATE LAWS NON PENAL LA,5
118,4," ""BURGLARS TOOLS""",5
288,8, OTHER STATE LAWS NON PENAL LA,5
617,17, OTHER STATE LAWS NON PENAL LA,5
207,6, KIDNAPPING & RELATED OFFENSES,5
610,17, NYS LAWS-UNCLASSIFIED FELONY,5
678,19, KIDNAPPING & RELATED OFFENSES,5
918,26," ""BURGLARS TOOLS""",5
968,27, KIDNAPPING & RELATED OFFENSES,5
825,23, NYS LAWS-UNCLASSIFIED FELONY,5
843,24," ""BURGLARS TOOLS""",5
828,23, OFFENSES AGAINST PUBLIC SAFETY,5
652,18, OTHER STATE LAWS NON PENAL LA,5
57,2, KIDNAPPING & RELATED OFFENSES,5
422,12, NYS LAWS-UNCLASSIFIED FELONY,5
643,18, KIDNAPPING & RELATED OFFENSES,4
324,9, OTHER STATE LAWS NON PENAL LA,4
212,6, OFFENSES AGAINST PUBLIC SAFETY,4
761,21, OTHER STATE LAWS NON PENAL LA,4
543,15, OFFENSES INVOLVING FRAUD,4
832,23, OTHER STATE LAWS NON PENAL LA,4
209,6, NYS LAWS-UNCLASSIFIED FELONY,4
541,15, OFFENSES AGAINST PUBLIC SAFETY,4
470,13, OTHER STATE LAWS NON PENAL LA,4
932,26, KIDNAPPING & RELATED OFFENSES,4
67,2, OTHER STATE LAWS NON PENAL LA,4
464,13, OFFENSES AGAINST PUBLIC SAFETY,4
179,5, OTHER STATE LAWS NON PENAL LA,4
613,17, OFFENSES AGAINST PUBLIC SAFETY,4
1080,30, NYS LAWS-UNCLASSIFIED FELONY,4
133,4, KIDNAPPING & RELATED OFFENSES,4
896,25, KIDNAPPING & RELATED OFFENSES,4
143,4, OTHER STATE LAWS NON PENAL LA,4
684,19, OFFENSES AGAINST PUBLIC SAFETY,4
218,6, OTHER STATE LAWS NON PENAL LA,4
522,15," ""BURGLARS TOOLS""",4
648,18, OFFENSES AGAINST PUBLIC SAFETY,4
973,27, OFFENSES AGAINST PUBLIC SAFETY,4
681,19, NYS LAWS-UNCLASSIFIED FELONY,4
248,7, OFFENSES AGAINST PUBLIC SAFETY,4
245,7, NYS LAWS-UNCLASSIFIED FELONY,3
229,7," ""BURGLARS TOOLS""",3
960,27, DISORDERLY CONDUCT,3
20,1, KIDNAPPING & RELATED OFFENSES,3
810,23," ""BURGLARS TOOLS""",3
796,22, OTHER STATE LAWS NON PENAL LA,3
1087,30, OTHER STATE LAWS NON PENAL LA,3
770,22, ALCOHOLIC BEVERAGE CONTROL LAW,3
1099,31," ""BURGLARS TOOLS""",3
608,17, KIDNAPPING & RELATED OFFENSES,3
942,26, OTHER STATE LAWS NON PENAL LA,3
715,20, KIDNAPPING & RELATED OFFENSES,3
28,1, OFFENSES RELATED TO CHILDREN,3
32,1, PETIT LARCENY OF MOTOR VEHICLE,3
40,2, ALCOHOLIC BEVERAGE CONTROL LAW,3
297,9, ALCOHOLIC BEVERAGE CONTROL LAW,3
1078,30, KIDNAPPING & RELATED OFFENSES,3
152,5, ALCOHOLIC BEVERAGE CONTROL LAW,3
700,20," ""BURGLARS TOOLS""",3
359,10, OTHER STATE LAWS NON PENAL LA,3
107,3, OTHER STATE LAWS NON PENAL LA,3
130,4, HOMICIDE-NEGLIGENT-VEHICLE,3
1033,29, ESCAPE 3,3
863,24, OFFENSES AGAINST PUBLIC SAFETY,3
1051,29, OTHER STATE LAWS NON PENAL LA,3
849,24, DISORDERLY CONDUCT,3
628,18," ""BURGLARS TOOLS""",3
425,12, OFFENSES AGAINST PUBLIC SAFETY,3
1120,31, OFFENSES RELATED TO CHILDREN,3
901,25, OFFENSES AGAINST PUBLIC SAFETY,3
756,21, OFFENSES AGAINST PUBLIC SAFETY,3
725,20, OTHER STATE LAWS NON PENAL LA,3
156,5," ""BURGLARS TOOLS""",3
170,5, KIDNAPPING & RELATED OFFENSES,3
191,6," ""BURGLARS TOOLS""",2
1125,31, PROSTITUTION & RELATED OFFENSES,2
663,19," ""BURGLARS TOOLS""",2
215,6, OFFENSES RELATED TO CHILDREN,2
679,19, LOITERING/GAMBLING CARDS DIC,2
1083,30, OFFENSES AGAINST PUBLIC SAFETY,2
1046,29, OFFENSES AGAINST PUBLIC SAFETY,2
4,1," ""BURGLARS TOOLS""",2
1117,31, OFFENSES AGAINST PUBLIC SAFETY,2
1000,28, FRAUDULENT ACCOSTING,2
43,2," ""BURGLARS TOOLS""",2
1009,28, OFFENSES AGAINST PUBLIC SAFETY,2
654,18, PETIT LARCENY OF MOTOR VEHICLE,2
162,5, DISORDERLY CONDUCT,2
1122,31, OTHER STATE LAWS NON PENAL LA,2
69,2, PETIT LARCENY OF MOTOR VEHICLE,2
1016,28, PETIT LARCENY OF MOTOR VEHICLE,2
66,2, OTHER STATE LAWS,2
977,27, OTHER STATE LAWS NON PENAL LA,2
1063,30," ""BURGLARS TOOLS""",2
689,19, OTHER STATE LAWS NON PENAL LA,2
1089,30, PETIT LARCENY OF MOTOR VEHICLE,2
687,19, OFFENSES RELATED TO CHILDREN,2
96,3, KIDNAPPING & RELATED OFFENSES,2
563,16, DISORDERLY CONDUCT,2
572,16, KIDNAPPING & RELATED OFFENSES,2
788,22, NYS LAWS-UNCLASSIFIED FELONY,2
593,17," ""BURGLARS TOOLS""",2
355,10, OFFENSES AGAINST PUBLIC SAFETY,2
284,8, OFFENSES AGAINST PUBLIC SAFETY,2
510,14, PETIT LARCENY OF MOTOR VEHICLE,2
300,9," ""BURGLARS TOOLS""",2
584,16, PETIT LARCENY OF MOTOR VEHICLE,2
279,8, KIDNAPPING & RELATED OFFENSES,2
889,25, FRAUDULENT ACCOSTING,2
798,22, PETIT LARCENY OF MOTOR VEHICLE,2
385,11, KIDNAPPING & RELATED OFFENSES,2
869,24, PETIT LARCENY OF MOTOR VEHICLE,2
497,14, HOMICIDE-NEGLIGENT-VEHICLE,2
786,22, KIDNAPPING & RELATED OFFENSES,2
555,16, ALCOHOLIC BEVERAGE CONTROL LAW,2
536,15, KIDNAPPING & RELATED OFFENSES,2
326,9, PETIT LARCENY OF MOTOR VEHICLE,2
763,21, PETIT LARCENY OF MOTOR VEHICLE,2
428,12, OFFENSES RELATED TO CHILDREN,2
794,22, OFFENSES RELATED TO CHILDREN,2
858,24, KIDNAPPING & RELATED OFFENSES,2
546,15, OTHER STATE LAWS,2
315,9, KIDNAPPING & RELATED OFFENSES,2
954,27," ""BURGLARS TOOLS""",2
335,10," ""BURGLARS TOOLS""",2
369,11," ""BURGLARS TOOLS""",2
710,20, GAMBLING,2
734,21, ALCOHOLIC BEVERAGE CONTROL LAW,1
217,6, OTHER STATE LAWS,1
443,13," ""BURGLARS TOOLS""",1
1076,30, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
737,21," ""BURGLARS TOOLS""",1
445,13, CHILD ABANDONMENT/NON SUPPORT,1
450,13, DISORDERLY CONDUCT,1
458,13, KIDNAPPING & RELATED OFFENSES,1
460,13, NEW YORK CITY HEALTH CODE,1
440,13, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
434,12, PROSTITUTION & RELATED OFFENSES,1
834,23, PETIT LARCENY OF MOTOR VEHICLE,1
76,3, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
467,13, OFFENSES RELATED TO CHILDREN,1
77,3, ALCOHOLIC BEVERAGE CONTROL LAW,1
1069,30, ENDAN WELFARE INCOMP,1
430,12, OTHER STATE LAWS,1
80,3," ""BURGLARS TOOLS""",1
581,16, OTHER STATE LAWS,1
691,19, PETIT LARCENY OF MOTOR VEHICLE,1
90,3, FRAUDULENT ACCOSTING,1
91,3, GAMBLING,1
420,12, KIDNAPPING & RELATED OFFENSES,1
1060,30, ALCOHOLIC BEVERAGE CONTROL LAW,1
850,24, ESCAPE 3,1
819,23, FRAUDULENT ACCOSTING,1
45,2, CHILD ABANDONMENT/NON SUPPORT,1
469,13, OTHER STATE LAWS,1
531,15, FRAUDULENT ACCOSTING,1
517,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
1112,31, KIDNAPPING & RELATED OFFENSES,1
518,15, ALCOHOLIC BEVERAGE CONTROL LAW,1
519,15, ANTICIPATORY OFFENSES,1
18,1, HOMICIDE-NEGLIGENT-VEHICLE,1
14,1, GAMBLING,1
1,1, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
472,13, PETIT LARCENY OF MOTOR VEHICLE,1
759,21, OFFENSES RELATED TO CHILDREN,1
6,1, CHILD ABANDONMENT/NON SUPPORT,1
544,15, OFFENSES RELATED TO CHILDREN,1
751,21, KIDNAPPING & RELATED OFFENSES,1
564,16, ENDAN WELFARE INCOMP,1
554,16, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
508,14, OTHER STATE LAWS NON PENAL LA,1
781,22, FRAUDULENT ACCOSTING,1
504,14, OFFENSES AGAINST PUBLIC SAFETY,1
499,14, KIDNAPPING & RELATED OFFENSES,1
37,1, UNLAWFUL POSS. WEAP. ON SCHOOL,1
493,14, FRAUDULENT ACCOSTING,1
489,14, DISORDERLY CONDUCT,1
800,22, PROSTITUTION & RELATED OFFENSES,1
1096,31, ALCOHOLIC BEVERAGE CONTROL LAW,1
483,14," ""BURGLARS TOOLS""",1
480,14, ALCOHOLIC BEVERAGE CONTROL LAW,1
804,22, UNDER THE INFLUENCE OF DRUGS,1
739,21, CHILD ABANDONMENT/NON SUPPORT,1
62,2, OFFENSES AGAINST PUBLIC SAFETY,1
807,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
579,16, OFFENSES RELATED TO CHILDREN,1
474,13, PROSTITUTION & RELATED OFFENSES,1
407,12," ""BURGLARS TOOLS""",1
1049,29, OFFENSES RELATED TO CHILDREN,1
404,12, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
397,11, PETIT LARCENY OF MOTOR VEHICLE,1
930,26, HOMICIDE-NEGLIGENT-VEHICLE,1
182,5, PROSTITUTION & RELATED OFFENSES,1
178,5, OTHER STATE LAWS,1
996,28, DISORDERLY CONDUCT,1
603,17, GAMBLING,1
290,8, PETIT LARCENY OF MOTOR VEHICLE,1
599,17, DISORDERLY CONDUCT,1
306,9, DISORDERLY CONDUCT,1
310,9, GAMBLING,1
720,20, OFFENSES AGAINST PUBLIC SAFETY,1
153,5, ANTICIPATORY OFFENSES,1
915,26, ALCOHOLIC BEVERAGE CONTROL LAW,1
913,26, ABORTION,1
706,20, DISORDERLY CONDUCT,1
320,9, OFFENSES AGAINST PUBLIC SAFETY,1
188,6, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
990,28," ""BURGLARS TOOLS""",1
271,8, ESCAPE 3,1
262,8, ALCOHOLIC BEVERAGE CONTROL LAW,1
235,7, ESCAPE 3,1
239,7, FRAUDULENT ACCOSTING,1
251,7, OFFENSES RELATED TO CHILDREN,1
951,27, ANTICIPATORY OFFENSES,1
950,27, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
261,8, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
979,27, PETIT LARCENY OF MOTOR VEHICLE,1
987,28, ALCOHOLIC BEVERAGE CONTROL LAW,1
940,26, OFFENSES RELATED TO CHILDREN,1
981,27, PROSTITUTION & RELATED OFFENSES,1
205,6, HOMICIDE-NEGLIGENT-VEHICLE,1
198,6, DISORDERLY CONDUCT,1
193,6, CHILD ABANDONMENT/NON SUPPORT,1
265,8," ""BURGLARS TOOLS""",1
906,25, OTHER STATE LAWS NON PENAL LA,1
904,25, OFFENSES RELATED TO CHILDREN,1
1012,28, OFFENSES RELATED TO CHILDREN,1
380,11, GAMBLING,1
878,25," ""BURGLARS TOOLS""",1
115,4, ALCOHOLIC BEVERAGE CONTROL LAW,1
1040,29, HOMICIDE-NEGLIGENT-VEHICLE,1
371,11, CHILD ABANDONMENT/NON SUPPORT,1
106,3, OTHER STATE LAWS,1
376,11, ENDAN WELFARE INCOMP,1
104,3, OFFENSES RELATED TO CHILDREN,1
885,25, DISORDERLY CONDUCT,1
390,11, OFFENSES AGAINST PUBLIC SAFETY,1
226,7, ALCOHOLIC BEVERAGE CONTROL LAW,1
728,20, PROSTITUTION & RELATED OFFENSES,1
393,11, OFFENSES RELATED TO CHILDREN,1
395,11, OTHER STATE LAWS NON PENAL LA,1
1054,29, PROSTITUTION & RELATED OFFENSES,1
880,25, CHILD ABANDONMENT/NON SUPPORT,1
1032,29, DISORDERLY CONDUCT,1
665,19, CHILD ABANDONMENT/NON SUPPORT,1
341,10, ENDAN WELFARE INCOMP,1
1014,28, OTHER STATE LAWS NON PENAL LA,1
146,4, PROSTITUTION & RELATED OFFENSES,1
625,18, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
723,20, OFFENSES RELATED TO CHILDREN,1
894,25, HOMICIDE-NEGLIGENT-VEHICLE,1
141,4, OFFENSES RELATED TO CHILDREN,1
1023,29, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
131,4, HOMICIDE-NEGLIGENTUNCLASSIFIE,1
634,18, DISORDERLY CONDUCT,1
345,10, FRAUDULENT ACCOSTING,1
1026,29," ""BURGLARS TOOLS""",1
638,18, GAMBLING,1
346,10, GAMBLING,1
890,25, GAMBLING,1
670,19, DISORDERLY CONDUCT,1
