,DAY,OFNS_DESC,COUNT
1774,31, THEFT-FRAUD,1015
1425,25, POSSESSION OF STOLEN PROPERTY,1015
1283,23, FRAUDS,1011
1196,21, POSSESSION OF STOLEN PROPERTY,1009
969,17, POSSESSION OF STOLEN PROPERTY,1007
1453,26, FRAUDS,1003
163,3, POSSESSION OF STOLEN PROPERTY,1000
1027,18, POSSESSION OF STOLEN PROPERTY,997
1340,24, FRAUDS,992
1224,22, FRAUDS,990
1398,25, FRAUDS,976
1085,19, POSSESSION OF STOLEN PROPERTY,975
1370,24, POSSESSION OF STOLEN PROPERTY,975
1540,27, POSSESSION OF STOLEN PROPERTY,974
1311,23, POSSESSION OF STOLEN PROPERTY,973
1142,20, POSSESSION OF STOLEN PROPERTY,968
50,1, POSSESSION OF STOLEN PROPERTY,968
395,7, POSSESSION OF STOLEN PROPERTY,957
1480,26, POSSESSION OF STOLEN PROPERTY,956
1598,28, POSSESSION OF STOLEN PROPERTY,941
221,4, POSSESSION OF STOLEN PROPERTY,933
105,2, POSSESSION OF STOLEN PROPERTY,897
1687,30, FRAUDS,895
1627,29, FRAUDS,878
1658,29, POSSESSION OF STOLEN PROPERTY,877
1716,30, POSSESSION OF STOLEN PROPERTY,851
1742,31, FORGERY,809
56,1, UNAUTHORIZED USE OF A VEHICLE,741
559,10, OFFENSES INVOLVING FRAUD,691
98,2, OFFENSES INVOLVING FRAUD,690
388,7, OFFENSES INVOLVING FRAUD,678
444,8, OFFENSES INVOLVING FRAUD,670
212,4, OFFENSES AGAINST THE PERSON,670
790,14, OFFENSES INVOLVING FRAUD,663
500,9, OFFENSES INVOLVING FRAUD,657
962,17, OFFENSES INVOLVING FRAUD,649
618,11, OFFENSES INVOLVING FRAUD,646
734,13, OFFENSES INVOLVING FRAUD,640
156,3, OFFENSES INVOLVING FRAUD,638
848,15, OFFENSES INVOLVING FRAUD,635
1135,20, OFFENSES INVOLVING FRAUD,626
329,6, OFFENSES INVOLVING FRAUD,623
677,12, OFFENSES INVOLVING FRAUD,623
213,4, OFFENSES INVOLVING FRAUD,620
1020,18, OFFENSES INVOLVING FRAUD,616
43,1, OFFENSES INVOLVING FRAUD,609
273,5, OFFENSES INVOLVING FRAUD,606
906,16, OFFENSES INVOLVING FRAUD,605
1532,27, OFFENSES INVOLVING FRAUD,604
1078,19, OFFENSES INVOLVING FRAUD,596
1189,21, OFFENSES INVOLVING FRAUD,595
861,15, UNAUTHORIZED USE OF A VEHICLE,591
1743,31, FRAUDS,575
1303,23, OFFENSES INVOLVING FRAUD,575
1418,25, OFFENSES INVOLVING FRAUD,573
1472,26, OFFENSES INVOLVING FRAUD,573
1246,22, OFFENSES INVOLVING FRAUD,572
1362,24, OFFENSES INVOLVING FRAUD,559
0,1, ADMINISTRATIVE CODE,558
1590,28, OFFENSES INVOLVING FRAUD,557
111,2, UNAUTHORIZED USE OF A VEHICLE,554
457,8, UNAUTHORIZED USE OF A VEHICLE,539
5,1, ARSON,534
1651,29, OFFENSES INVOLVING FRAUD,528
464,9, ARSON,524
235,5, ARSON,522
177,4, ARSON,520
169,3, UNAUTHORIZED USE OF A VEHICLE,507
63,2, ARSON,505
342,6, UNAUTHORIZED USE OF A VEHICLE,504
287,5, UNAUTHORIZED USE OF A VEHICLE,500
1376,24, UNAUTHORIZED USE OF A VEHICLE,495
119,3, ARSON,493
975,17, UNAUTHORIZED USE OF A VEHICLE,493
1148,20, UNAUTHORIZED USE OF A VEHICLE,492
1267,23, ARSON,490
227,4, UNAUTHORIZED USE OF A VEHICLE,485
1091,19, UNAUTHORIZED USE OF A VEHICLE,485
1546,27, UNAUTHORIZED USE OF A VEHICLE,484
1770,31, POSSESSION OF STOLEN PROPERTY,483
632,11, UNAUTHORIZED USE OF A VEHICLE,482
295,6, ARSON,481
1722,30, UNAUTHORIZED USE OF A VEHICLE,479
401,7, UNAUTHORIZED USE OF A VEHICLE,478
1040,19, ARSON,478
926,17, ARSON,477
572,10, UNAUTHORIZED USE OF A VEHICLE,476
408,8, ARSON,475
1259,22, UNAUTHORIZED USE OF A VEHICLE,473
1553,28, ARSON,472
690,12, UNAUTHORIZED USE OF A VEHICLE,471
639,12, ARSON,471
522,10, ARSON,470
350,7, ARSON,470
1209,22, ARSON,470
1317,23, UNAUTHORIZED USE OF A VEHICLE,469
919,16, UNAUTHORIZED USE OF A VEHICLE,468
698,13, ARSON,468
1708,30, OFFENSES INVOLVING FRAUD,468
983,18, ARSON,467
1486,26, UNAUTHORIZED USE OF A VEHICLE,466
811,15, ARSON,465
1098,20, ARSON,464
42,1, OFFENSES AGAINST THE PERSON,463
1201,21, UNAUTHORIZED USE OF A VEHICLE,463
1383,25, ARSON,461
869,16, ARSON,461
515,9, UNAUTHORIZED USE OF A VEHICLE,460
803,14, UNAUTHORIZED USE OF A VEHICLE,458
1094,20, ADMINISTRATIVE CODE,458
1033,18, UNAUTHORIZED USE OF A VEHICLE,457
580,11, ARSON,456
789,14, OFFENSES AGAINST THE PERSON,454
1155,21, ARSON,453
1493,27, ARSON,451
1134,20, OFFENSES AGAINST THE PERSON,450
1531,27, OFFENSES AGAINST THE PERSON,449
59,2, ADMINISTRATIVE CODE,446
1438,26, ARSON,444
1431,25, UNAUTHORIZED USE OF A VEHICLE,444
387,7, OFFENSES AGAINST THE PERSON,443
747,13, UNAUTHORIZED USE OF A VEHICLE,442
1672,30, ARSON,441
754,14, ARSON,439
443,8, OFFENSES AGAINST THE PERSON,439
155,3, OFFENSES AGAINST THE PERSON,439
1612,29, ARSON,437
676,12, OFFENSES AGAINST THE PERSON,435
114,3, ADMINISTRATIVE CODE,435
733,13, OFFENSES AGAINST THE PERSON,434
499,9, OFFENSES AGAINST THE PERSON,433
806,15, ADMINISTRATIVE CODE,432
272,5, OFFENSES AGAINST THE PERSON,430
1604,28, UNAUTHORIZED USE OF A VEHICLE,430
1664,29, UNAUTHORIZED USE OF A VEHICLE,428
45,1, OTHER OFFENSES RELATED TO THEF,427
1077,19, OFFENSES AGAINST THE PERSON,421
97,2, OFFENSES AGAINST THE PERSON,418
230,5, ADMINISTRATIVE CODE,418
617,11, OFFENSES AGAINST THE PERSON,415
1326,24, ARSON,412
328,6, OFFENSES AGAINST THE PERSON,412
558,10, OFFENSES AGAINST THE PERSON,409
905,16, OFFENSES AGAINST THE PERSON,409
1589,28, OFFENSES AGAINST THE PERSON,409
517,10, ADMINISTRATIVE CODE,409
575,11, ADMINISTRATIVE CODE,408
961,17, OFFENSES AGAINST THE PERSON,407
1361,24, OFFENSES AGAINST THE PERSON,406
1417,25, OFFENSES AGAINST THE PERSON,406
922,17, ADMINISTRATIVE CODE,406
1302,23, OFFENSES AGAINST THE PERSON,405
1188,21, OFFENSES AGAINST THE PERSON,403
635,12, ADMINISTRATIVE CODE,401
1245,22, OFFENSES AGAINST THE PERSON,400
694,13, ADMINISTRATIVE CODE,399
291,6, ADMINISTRATIVE CODE,396
1036,19, ADMINISTRATIVE CODE,396
1019,18, OFFENSES AGAINST THE PERSON,396
847,15, OFFENSES AGAINST THE PERSON,395
1471,26, OFFENSES AGAINST THE PERSON,394
1474,26, OTHER OFFENSES RELATED TO THEF,394
1434,26, ADMINISTRATIVE CODE,394
172,4, ADMINISTRATIVE CODE,393
460,9, ADMINISTRATIVE CODE,393
404,8, ADMINISTRATIVE CODE,392
1191,21, OTHER OFFENSES RELATED TO THEF,386
978,18, ADMINISTRATIVE CODE,385
736,13, OTHER OFFENSES RELATED TO THEF,384
1650,29, OFFENSES AGAINST THE PERSON,383
1137,20, OTHER OFFENSES RELATED TO THEF,383
908,16, OTHER OFFENSES RELATED TO THEF,383
1151,21, ADMINISTRATIVE CODE,383
679,12, OTHER OFFENSES RELATED TO THEF,383
1305,23, OTHER OFFENSES RELATED TO THEF,382
1549,28, ADMINISTRATIVE CODE,379
331,6, OTHER OFFENSES RELATED TO THEF,379
1707,30, OFFENSES AGAINST THE PERSON,376
390,7, OTHER OFFENSES RELATED TO THEF,376
864,16, ADMINISTRATIVE CODE,375
1022,18, OTHER OFFENSES RELATED TO THEF,375
1263,23, ADMINISTRATIVE CODE,372
502,9, OTHER OFFENSES RELATED TO THEF,372
346,7, ADMINISTRATIVE CODE,371
1489,27, ADMINISTRATIVE CODE,371
850,15, OTHER OFFENSES RELATED TO THEF,369
1321,24, ADMINISTRATIVE CODE,367
158,3, OTHER OFFENSES RELATED TO THEF,367
964,17, OTHER OFFENSES RELATED TO THEF,366
1592,28, OTHER OFFENSES RELATED TO THEF,365
1607,29, ADMINISTRATIVE CODE,363
620,11, OTHER OFFENSES RELATED TO THEF,362
561,10, OTHER OFFENSES RELATED TO THEF,359
1080,19, OTHER OFFENSES RELATED TO THEF,359
1379,25, ADMINISTRATIVE CODE,356
749,14, ADMINISTRATIVE CODE,353
446,8, OTHER OFFENSES RELATED TO THEF,352
1204,22, ADMINISTRATIVE CODE,351
1364,24, OTHER OFFENSES RELATED TO THEF,349
1667,30, ADMINISTRATIVE CODE,349
275,5, OTHER OFFENSES RELATED TO THEF,348
1710,30, OTHER OFFENSES RELATED TO THEF,344
1248,22, OTHER OFFENSES RELATED TO THEF,341
1653,29, OTHER OFFENSES RELATED TO THEF,340
100,2, OTHER OFFENSES RELATED TO THEF,339
1534,27, OTHER OFFENSES RELATED TO THEF,333
1420,25, OTHER OFFENSES RELATED TO THEF,330
215,4, OTHER OFFENSES RELATED TO THEF,328
792,14, OTHER OFFENSES RELATED TO THEF,307
1729,31, ARSON,291
1775,31, UNAUTHORIZED USE OF A VEHICLE,289
1763,31, OFFENSES INVOLVING FRAUD,279
1762,31, OFFENSES AGAINST THE PERSON,254
1725,31, ADMINISTRATIVE CODE,239
1139,20, OTHER STATE LAWS NON PENAL LA,227
681,12, OTHER STATE LAWS NON PENAL LA,222
852,15, OTHER STATE LAWS NON PENAL LA,212
1765,31, OTHER OFFENSES RELATED TO THEF,208
1024,18, OTHER STATE LAWS NON PENAL LA,208
563,10, OTHER STATE LAWS NON PENAL LA,204
1366,24, OTHER STATE LAWS NON PENAL LA,201
794,14, OTHER STATE LAWS NON PENAL LA,200
392,7, OTHER STATE LAWS NON PENAL LA,200
622,11, OTHER STATE LAWS NON PENAL LA,189
738,13, OTHER STATE LAWS NON PENAL LA,187
1476,26, OTHER STATE LAWS NON PENAL LA,186
333,6, OTHER STATE LAWS NON PENAL LA,186
277,5, OTHER STATE LAWS NON PENAL LA,185
504,9, OTHER STATE LAWS NON PENAL LA,185
448,8, OTHER STATE LAWS NON PENAL LA,182
217,4, OTHER STATE LAWS NON PENAL LA,181
1594,28, OTHER STATE LAWS NON PENAL LA,181
1250,22, OTHER STATE LAWS NON PENAL LA,179
1536,27, OTHER STATE LAWS NON PENAL LA,178
910,16, OTHER STATE LAWS NON PENAL LA,178
1082,19, OTHER STATE LAWS NON PENAL LA,177
47,1, OTHER STATE LAWS NON PENAL LA,176
1307,23, OTHER STATE LAWS NON PENAL LA,174
211,4, OFFENSES AGAINST PUBLIC SAFETY,173
966,17, OTHER STATE LAWS NON PENAL LA,165
38,1, NYS LAWS-UNCLASSIFIED FELONY,163
1655,29, OTHER STATE LAWS NON PENAL LA,163
160,3, OTHER STATE LAWS NON PENAL LA,159
102,2, OTHER STATE LAWS NON PENAL LA,159
1193,21, OTHER STATE LAWS NON PENAL LA,156
1184,21, NYS LAWS-UNCLASSIFIED FELONY,155
957,17, NYS LAWS-UNCLASSIFIED FELONY,149
1585,28, NYS LAWS-UNCLASSIFIED FELONY,147
671,12, NYS LAWS-UNCLASSIFIED FELONY,146
1129,20, NYS LAWS-UNCLASSIFIED FELONY,146
554,10, NYS LAWS-UNCLASSIFIED FELONY,145
1422,25, OTHER STATE LAWS NON PENAL LA,144
494,9, NYS LAWS-UNCLASSIFIED FELONY,143
843,15, NYS LAWS-UNCLASSIFIED FELONY,142
1413,25, NYS LAWS-UNCLASSIFIED FELONY,140
785,14, NYS LAWS-UNCLASSIFIED FELONY,140
1712,30, OTHER STATE LAWS NON PENAL LA,140
613,11, NYS LAWS-UNCLASSIFIED FELONY,138
208,4, NYS LAWS-UNCLASSIFIED FELONY,138
1526,27, NYS LAWS-UNCLASSIFIED FELONY,137
1071,19, NYS LAWS-UNCLASSIFIED FELONY,136
728,13, NYS LAWS-UNCLASSIFIED FELONY,135
93,2, NYS LAWS-UNCLASSIFIED FELONY,134
1645,29, NYS LAWS-UNCLASSIFIED FELONY,133
900,16, NYS LAWS-UNCLASSIFIED FELONY,133
917,16, THEFT OF SERVICES,132
1296,23, NYS LAWS-UNCLASSIFIED FELONY,132
268,5, NYS LAWS-UNCLASSIFIED FELONY,132
151,3, NYS LAWS-UNCLASSIFIED FELONY,131
439,8, NYS LAWS-UNCLASSIFIED FELONY,130
1703,30, NYS LAWS-UNCLASSIFIED FELONY,129
1199,21, THEFT OF SERVICES,129
1014,18, NYS LAWS-UNCLASSIFIED FELONY,129
1257,22, THEFT OF SERVICES,122
1356,24, NYS LAWS-UNCLASSIFIED FELONY,120
1315,23, THEFT OF SERVICES,119
382,7, NYS LAWS-UNCLASSIFIED FELONY,119
324,6, NYS LAWS-UNCLASSIFIED FELONY,119
1146,20, THEFT OF SERVICES,117
1467,26, NYS LAWS-UNCLASSIFIED FELONY,116
688,12, THEFT OF SERVICES,115
1240,22, NYS LAWS-UNCLASSIFIED FELONY,114
455,8, THEFT OF SERVICES,113
285,5, THEFT OF SERVICES,111
1484,26, THEFT OF SERVICES,110
596,11, FRAUDULENT ACCOSTING,110
1089,19, THEFT OF SERVICES,110
859,15, THEFT OF SERVICES,109
1720,30, THEFT OF SERVICES,109
570,10, THEFT OF SERVICES,108
1100,20," ""BURGLARS TOOLS""",108
538,10, FRAUDULENT ACCOSTING,107
1374,24, THEFT OF SERVICES,107
973,17, THEFT OF SERVICES,107
745,13, THEFT OF SERVICES,107
582,11," ""BURGLARS TOOLS""",106
121,3," ""BURGLARS TOOLS""",106
481,9, FRAUDULENT ACCOSTING,106
340,6, THEFT OF SERVICES,104
1602,28, THEFT OF SERVICES,104
1031,18, THEFT OF SERVICES,102
367,7, FRAUDULENT ACCOSTING,102
607,11, KIDNAPPING & RELATED OFFENSES,102
655,12, FRAUDULENT ACCOSTING,102
352,7," ""BURGLARS TOOLS""",101
641,12," ""BURGLARS TOOLS""",101
630,11, THEFT OF SERVICES,100
1328,24," ""BURGLARS TOOLS""",99
399,7, THEFT OF SERVICES,99
985,18," ""BURGLARS TOOLS""",99
1509,27, FRAUDULENT ACCOSTING,99
1454,26, FRAUDULENT ACCOSTING,98
1544,27, THEFT OF SERVICES,97
32,1, KIDNAPPING & RELATED OFFENSES,96
1429,25, THEFT OF SERVICES,96
1284,23, FRAUDULENT ACCOSTING,95
1341,24, FRAUDULENT ACCOSTING,95
770,14, FRAUDULENT ACCOSTING,95
410,8," ""BURGLARS TOOLS""",95
771,14, GAMBLING,95
425,8, FRAUDULENT ACCOSTING,94
194,4, FRAUDULENT ACCOSTING,93
1555,28," ""BURGLARS TOOLS""",92
826,15, FRAUDULENT ACCOSTING,92
813,15," ""BURGLARS TOOLS""",92
251,5, FRAUDULENT ACCOSTING,92
1057,19, GAMBLING,91
310,6, FRAUDULENT ACCOSTING,91
179,4," ""BURGLARS TOOLS""",90
713,13, FRAUDULENT ACCOSTING,90
1001,18, GAMBLING,89
237,5," ""BURGLARS TOOLS""",89
827,15, GAMBLING,89
1225,22, FRAUDULENT ACCOSTING,89
225,4, THEFT OF SERVICES,89
1157,21," ""BURGLARS TOOLS""",89
1440,26," ""BURGLARS TOOLS""",88
1211,22," ""BURGLARS TOOLS""",88
801,14, THEFT OF SERVICES,88
1674,30," ""BURGLARS TOOLS""",88
1408,25, KIDNAPPING & RELATED OFFENSES,88
167,3, THEFT OF SERVICES,88
311,6, GAMBLING,87
135,3, FRAUDULENT ACCOSTING,87
1614,29," ""BURGLARS TOOLS""",87
1056,19, FRAUDULENT ACCOSTING,87
513,9, THEFT OF SERVICES,87
656,12, GAMBLING,86
1638,29, KIDNAPPING & RELATED OFFENSES,85
88,2, KIDNAPPING & RELATED OFFENSES,85
22,1, GAMBLING,85
895,16, KIDNAPPING & RELATED OFFENSES,84
1114,20, FRAUDULENT ACCOSTING,84
524,10," ""BURGLARS TOOLS""",84
426,8, GAMBLING,84
21,1, FRAUDULENT ACCOSTING,83
7,1," ""BURGLARS TOOLS""",83
1000,18, FRAUDULENT ACCOSTING,83
1010,18, KIDNAPPING & RELATED OFFENSES,83
1385,25," ""BURGLARS TOOLS""",83
109,2, THEFT OF SERVICES,83
466,9," ""BURGLARS TOOLS""",82
952,17, KIDNAPPING & RELATED OFFENSES,82
779,14, KIDNAPPING & RELATED OFFENSES,82
1042,19," ""BURGLARS TOOLS""",81
1662,29, THEFT OF SERVICES,81
1757,31, NYS LAWS-UNCLASSIFIED FELONY,81
1171,21, FRAUDULENT ACCOSTING,81
203,4, KIDNAPPING & RELATED OFFENSES,81
1495,27," ""BURGLARS TOOLS""",81
928,17," ""BURGLARS TOOLS""",81
262,5, KIDNAPPING & RELATED OFFENSES,81
943,17, GAMBLING,81
79,2, FRAUDULENT ACCOSTING,80
942,17, FRAUDULENT ACCOSTING,80
368,7, GAMBLING,80
145,3, KIDNAPPING & RELATED OFFENSES,80
539,10, GAMBLING,80
1568,28, FRAUDULENT ACCOSTING,80
1688,30, FRAUDULENT ACCOSTING,79
1124,20, KIDNAPPING & RELATED OFFENSES,79
756,14," ""BURGLARS TOOLS""",79
885,16, FRAUDULENT ACCOSTING,78
1578,28, KIDNAPPING & RELATED OFFENSES,78
1399,25, FRAUDULENT ACCOSTING,78
195,4, GAMBLING,78
1767,31, OTHER STATE LAWS NON PENAL LA,78
1292,23, KIDNAPPING & RELATED OFFENSES,78
1464,26, KIDNAPPING & RELATED OFFENSES,77
1172,21, GAMBLING,77
297,6," ""BURGLARS TOOLS""",77
714,13, GAMBLING,76
871,16," ""BURGLARS TOOLS""",76
1065,19, KIDNAPPING & RELATED OFFENSES,76
1628,29, FRAUDULENT ACCOSTING,76
1697,30, KIDNAPPING & RELATED OFFENSES,76
54,1, THEFT OF SERVICES,75
700,13," ""BURGLARS TOOLS""",75
837,15, KIDNAPPING & RELATED OFFENSES,75
320,6, KIDNAPPING & RELATED OFFENSES,75
80,2, GAMBLING,74
1342,24, GAMBLING,74
1510,27, GAMBLING,73
65,2," ""BURGLARS TOOLS""",72
1400,25, GAMBLING,72
665,12, KIDNAPPING & RELATED OFFENSES,72
435,8, KIDNAPPING & RELATED OFFENSES,72
252,5, GAMBLING,72
1520,27, KIDNAPPING & RELATED OFFENSES,71
1235,22, KIDNAPPING & RELATED OFFENSES,71
1351,24, KIDNAPPING & RELATED OFFENSES,71
376,7, KIDNAPPING & RELATED OFFENSES,70
482,9, GAMBLING,70
1226,22, GAMBLING,68
136,3, GAMBLING,68
489,9, KIDNAPPING & RELATED OFFENSES,68
1180,21, KIDNAPPING & RELATED OFFENSES,68
1652,29, OFFENSES RELATED TO CHILDREN,68
1269,23," ""BURGLARS TOOLS""",67
1569,28, GAMBLING,67
548,10, KIDNAPPING & RELATED OFFENSES,67
1629,29, GAMBLING,66
1285,23, GAMBLING,66
1021,18, OFFENSES RELATED TO CHILDREN,66
1115,20, GAMBLING,65
1247,22, OFFENSES RELATED TO CHILDREN,64
597,11, GAMBLING,61
1709,30, OFFENSES RELATED TO CHILDREN,61
678,12, OFFENSES RELATED TO CHILDREN,60
886,16, GAMBLING,59
1744,31, FRAUDULENT ACCOSTING,58
1455,26, GAMBLING,58
501,9, OFFENSES RELATED TO CHILDREN,57
1190,21, OFFENSES RELATED TO CHILDREN,57
271,5, OFFENSES AGAINST PUBLIC SAFETY,56
154,3, OFFENSES AGAINST PUBLIC SAFETY,56
164,3, PROSTITUTION & RELATED OFFENSES,56
274,5, OFFENSES RELATED TO CHILDREN,55
723,13, KIDNAPPING & RELATED OFFENSES,55
1753,31, KIDNAPPING & RELATED OFFENSES,55
907,16, OFFENSES RELATED TO CHILDREN,55
963,17, OFFENSES RELATED TO CHILDREN,54
445,8, OFFENSES RELATED TO CHILDREN,53
44,1, OFFENSES RELATED TO CHILDREN,52
128,3, DISORDERLY CONDUCT,50
1689,30, GAMBLING,48
1773,31, THEFT OF SERVICES,48
96,2, OFFENSES AGAINST PUBLIC SAFETY,48
560,10, OFFENSES RELATED TO CHILDREN,47
1079,19, OFFENSES RELATED TO CHILDREN,46
1136,20, OFFENSES RELATED TO CHILDREN,46
791,14, OFFENSES RELATED TO CHILDREN,46
1731,31," ""BURGLARS TOOLS""",45
214,4, OFFENSES RELATED TO CHILDREN,45
685,12, PROSTITUTION & RELATED OFFENSES,44
41,1, OFFENSES AGAINST PUBLIC SAFETY,44
99,2, OFFENSES RELATED TO CHILDREN,44
1363,24, OFFENSES RELATED TO CHILDREN,42
1392,25, DISORDERLY CONDUCT,42
914,16, PROSTITUTION & RELATED OFFENSES,42
619,11, OFFENSES RELATED TO CHILDREN,42
1254,22, PROSTITUTION & RELATED OFFENSES,42
330,6, OFFENSES RELATED TO CHILDREN,41
49,1, PETIT LARCENY OF MOTOR VEHICLE,41
854,15, PETIT LARCENY OF MOTOR VEHICLE,41
627,11, PROSTITUTION & RELATED OFFENSES,41
1426,25, PROSTITUTION & RELATED OFFENSES,41
233,5, ALCOHOLIC BEVERAGE CONTROL LAW,40
157,3, OFFENSES RELATED TO CHILDREN,40
1533,27, OFFENSES RELATED TO CHILDREN,40
1481,26, PROSTITUTION & RELATED OFFENSES,40
1473,26, OFFENSES RELATED TO CHILDREN,39
335,6, PETIT LARCENY OF MOTOR VEHICLE,39
935,17, DISORDERLY CONDUCT,39
798,14, PROSTITUTION & RELATED OFFENSES,38
3,1, ALCOHOLIC BEVERAGE CONTROL LAW,38
1252,22, PETIT LARCENY OF MOTOR VEHICLE,37
1491,27, ALCOHOLIC BEVERAGE CONTROL LAW,37
389,7, OFFENSES RELATED TO CHILDREN,36
117,3, ALCOHOLIC BEVERAGE CONTROL LAW,36
1745,31, GAMBLING,36
1304,23, OFFENSES RELATED TO CHILDREN,36
752,14, ALCOHOLIC BEVERAGE CONTROL LAW,35
1026,18, PETIT LARCENY OF MOTOR VEHICLE,35
1447,26, DISORDERLY CONDUCT,34
809,15, ALCOHOLIC BEVERAGE CONTROL LAW,34
735,13, OFFENSES RELATED TO CHILDREN,34
742,13, PROSTITUTION & RELATED OFFENSES,34
1424,25, PETIT LARCENY OF MOTOR VEHICLE,34
1369,24, PETIT LARCENY OF MOTOR VEHICLE,33
1551,28, ALCOHOLIC BEVERAGE CONTROL LAW,33
683,12, PETIT LARCENY OF MOTOR VEHICLE,33
244,5, DISORDERLY CONDUCT,33
696,13, ALCOHOLIC BEVERAGE CONTROL LAW,33
280,5, PETIT LARCENY OF MOTOR VEHICLE,33
1324,24, ALCOHOLIC BEVERAGE CONTROL LAW,33
796,14, PETIT LARCENY OF MOTOR VEHICLE,33
970,17, PROSTITUTION & RELATED OFFENSES,33
1276,23, DISORDERLY CONDUCT,32
1562,28, DISORDERLY CONDUCT,32
878,16, DISORDERLY CONDUCT,32
1084,19, PETIT LARCENY OF MOTOR VEHICLE,32
508,9, PETIT LARCENY OF MOTOR VEHICLE,32
763,14, DISORDERLY CONDUCT,31
1371,24, PROSTITUTION & RELATED OFFENSES,31
1335,24, DISORDERLY CONDUCT,31
1312,23, PROSTITUTION & RELATED OFFENSES,31
359,7, DISORDERLY CONDUCT,31
104,2, PETIT LARCENY OF MOTOR VEHICLE,31
61,2, ALCOHOLIC BEVERAGE CONTROL LAW,31
565,10, PETIT LARCENY OF MOTOR VEHICLE,30
740,13, PETIT LARCENY OF MOTOR VEHICLE,30
1657,29, PETIT LARCENY OF MOTOR VEHICLE,30
1207,22, ALCOHOLIC BEVERAGE CONTROL LAW,30
72,2, DISORDERLY CONDUCT,30
1591,28, OFFENSES RELATED TO CHILDREN,29
992,18, DISORDERLY CONDUCT,29
1539,27, PETIT LARCENY OF MOTOR VEHICLE,29
912,16, PETIT LARCENY OF MOTOR VEHICLE,29
162,3, PETIT LARCENY OF MOTOR VEHICLE,29
707,13, DISORDERLY CONDUCT,29
417,8, DISORDERLY CONDUCT,28
1419,25, OFFENSES RELATED TO CHILDREN,28
849,15, OFFENSES RELATED TO CHILDREN,28
327,6, OFFENSES AGAINST PUBLIC SAFETY,28
1096,20, ALCOHOLIC BEVERAGE CONTROL LAW,28
293,6, ALCOHOLIC BEVERAGE CONTROL LAW,28
567,10, PROSTITUTION & RELATED OFFENSES,28
1597,28, PETIT LARCENY OF MOTOR VEHICLE,28
968,17, PETIT LARCENY OF MOTOR VEHICLE,27
856,15, PROSTITUTION & RELATED OFFENSES,27
1197,21, PROSTITUTION & RELATED OFFENSES,27
1107,20, DISORDERLY CONDUCT,27
304,6, DISORDERLY CONDUCT,27
220,4, PETIT LARCENY OF MOTOR VEHICLE,27
406,8, ALCOHOLIC BEVERAGE CONTROL LAW,26
473,9, DISORDERLY CONDUCT,26
1153,21, ALCOHOLIC BEVERAGE CONTROL LAW,26
1143,20, PROSTITUTION & RELATED OFFENSES,26
648,12, DISORDERLY CONDUCT,26
1659,29, PROSTITUTION & RELATED OFFENSES,26
450,8, PETIT LARCENY OF MOTOR VEHICLE,26
520,10, ALCOHOLIC BEVERAGE CONTROL LAW,25
924,17, ALCOHOLIC BEVERAGE CONTROL LAW,25
625,11, PETIT LARCENY OF MOTOR VEHICLE,25
348,7, ALCOHOLIC BEVERAGE CONTROL LAW,25
186,4, DISORDERLY CONDUCT,25
1530,27, OFFENSES AGAINST PUBLIC SAFETY,25
1610,29, ALCOHOLIC BEVERAGE CONTROL LAW,25
1621,29, DISORDERLY CONDUCT,25
1715,30, PETIT LARCENY OF MOTOR VEHICLE,24
1195,21, PETIT LARCENY OF MOTOR VEHICLE,24
1764,31, OFFENSES RELATED TO CHILDREN,24
175,4, ALCOHOLIC BEVERAGE CONTROL LAW,24
1436,26, ALCOHOLIC BEVERAGE CONTROL LAW,24
1706,30, OFFENSES AGAINST PUBLIC SAFETY,24
1164,21, DISORDERLY CONDUCT,24
394,7, PETIT LARCENY OF MOTOR VEHICLE,24
589,11, DISORDERLY CONDUCT,23
106,2, PROSTITUTION & RELATED OFFENSES,23
578,11, ALCOHOLIC BEVERAGE CONTROL LAW,23
14,1, DISORDERLY CONDUCT,23
1028,18, PROSTITUTION & RELATED OFFENSES,22
1301,23, OFFENSES AGAINST PUBLIC SAFETY,22
867,16, ALCOHOLIC BEVERAGE CONTROL LAW,22
1310,23, PETIT LARCENY OF MOTOR VEHICLE,22
1218,22, DISORDERLY CONDUCT,22
282,5, PROSTITUTION & RELATED OFFENSES,22
1133,20, OFFENSES AGAINST PUBLIC SAFETY,22
1265,23, ALCOHOLIC BEVERAGE CONTROL LAW,22
1381,25, ALCOHOLIC BEVERAGE CONTROL LAW,22
981,18, ALCOHOLIC BEVERAGE CONTROL LAW,22
1502,27, DISORDERLY CONDUCT,21
1479,26, PETIT LARCENY OF MOTOR VEHICLE,21
557,10, OFFENSES AGAINST PUBLIC SAFETY,21
1541,27, PROSTITUTION & RELATED OFFENSES,21
1038,19, ALCOHOLIC BEVERAGE CONTROL LAW,20
386,7, OFFENSES AGAINST PUBLIC SAFETY,20
442,8, OFFENSES AGAINST PUBLIC SAFETY,20
510,9, PROSTITUTION & RELATED OFFENSES,20
788,14, OFFENSES AGAINST PUBLIC SAFETY,20
1771,31, PROSTITUTION & RELATED OFFENSES,20
9,1, CHILD ABANDONMENT/NON SUPPORT,20
51,1, PROSTITUTION & RELATED OFFENSES,20
1599,28, PROSTITUTION & RELATED OFFENSES,20
531,10, DISORDERLY CONDUCT,20
1049,19, DISORDERLY CONDUCT,20
