,DAY,OFNS_DESC,COUNT
438,9, POSSESSION OF STOLEN PROPERTY,300
611,13, FRAUDS,299
1037,21, POSSESSION OF STOLEN PROPERTY,298
1194,24, POSSESSION OF STOLEN PROPERTY,298
169,4, FRAUDS,298
1290,26, POSSESSION OF STOLEN PROPERTY,297
1243,25, POSSESSION OF STOLEN PROPERTY,294
838,17, POSSESSION OF STOLEN PROPERTY,294
1389,28, POSSESSION OF STOLEN PROPERTY,294
1362,28, FRAUDS,292
1520,31, INTOXICATED & IMPAIRED DRIVING,292
1220,25, FRAUDS,291
1143,23, POSSESSION OF STOLEN PROPERTY,291
238,5, POSSESSION OF STOLEN PROPERTY,291
142,3, POSSESSION OF STOLEN PROPERTY,290
1012,21, FRAUDS,290
1338,27, POSSESSION OF STOLEN PROPERTY,290
1432,29, OFFENSES INVOLVING FRAUD,290
1063,22, FRAUDS,290
866,18, FRAUDS,289
986,20, POSSESSION OF STOLEN PROPERTY,287
1091,22, POSSESSION OF STOLEN PROPERTY,286
664,14, FRAUDS,285
763,16, FRAUDS,284
1166,24, FRAUDS,283
193,4, POSSESSION OF STOLEN PROPERTY,282
939,19, POSSESSION OF STOLEN PROPERTY,280
93,2, POSSESSION OF STOLEN PROPERTY,279
1117,23, FRAUDS,278
1439,29, POSSESSION OF STOLEN PROPERTY,274
43,1, POSSESSION OF STOLEN PROPERTY,266
1541,31, THEFT-FRAUD,264
1413,29, FRAUDS,258
1543,31, VEHICLE AND TRAFFIC LAWS,257
1463,30, FRAUDS,254
1489,30, POSSESSION OF STOLEN PROPERTY,246
1482,30, OFFENSES INVOLVING FRAUD,245
1513,31, FORGERY,241
1518,31, GRAND LARCENY OF MOTOR VEHICLE,216
1514,31, FRAUDS,163
185,4, OFFENSES AGAINST THE PERSON,159
1531,31, OFFENSES INVOLVING FRAUD,146
1537,31, POSSESSION OF STOLEN PROPERTY,139
334,7, OTHER OFFENSES RELATED TO THEF,135
231,5, OFFENSES AGAINST THE PERSON,121
1032,21, OTHER OFFENSES RELATED TO THEF,121
981,20, OTHER OFFENSES RELATED TO THEF,120
380,8, OFFENSES AGAINST THE PERSON,117
137,3, OTHER OFFENSES RELATED TO THEF,116
931,19, OFFENSES AGAINST THE PERSON,116
582,12, OTHER OFFENSES RELATED TO THEF,115
430,9, OFFENSES AGAINST THE PERSON,114
784,16, OTHER OFFENSES RELATED TO THEF,113
433,9, OTHER OFFENSES RELATED TO THEF,112
281,6, OTHER OFFENSES RELATED TO THEF,111
38,1, OTHER OFFENSES RELATED TO THEF,110
331,7, OFFENSES AGAINST THE PERSON,110
1188,24, OTHER OFFENSES RELATED TO THEF,110
532,11, OTHER OFFENSES RELATED TO THEF,110
134,3, OFFENSES AGAINST THE PERSON,109
830,17, OFFENSES AGAINST THE PERSON,109
733,15, OTHER OFFENSES RELATED TO THEF,109
35,1, OFFENSES AGAINST THE PERSON,109
681,14, OFFENSES AGAINST THE PERSON,109
479,10, OFFENSES AGAINST THE PERSON,107
978,20, OFFENSES AGAINST THE PERSON,107
579,12, OFFENSES AGAINST THE PERSON,106
1330,27, OFFENSES AGAINST THE PERSON,106
1137,23, OTHER OFFENSES RELATED TO THEF,106
1285,26, OTHER OFFENSES RELATED TO THEF,106
781,16, OFFENSES AGAINST THE PERSON,104
1083,22, OFFENSES AGAINST THE PERSON,104
1434,29, OTHER OFFENSES RELATED TO THEF,104
631,13, OTHER OFFENSES RELATED TO THEF,103
278,6, OFFENSES AGAINST THE PERSON,101
792,16, THEFT OF SERVICES,100
934,19, OTHER OFFENSES RELATED TO THEF,100
1185,24, OFFENSES AGAINST THE PERSON,99
1086,22, OTHER OFFENSES RELATED TO THEF,99
628,13, OFFENSES AGAINST THE PERSON,98
1384,28, OTHER OFFENSES RELATED TO THEF,97
482,10, OTHER OFFENSES RELATED TO THEF,97
886,18, OTHER OFFENSES RELATED TO THEF,97
1431,29, OFFENSES AGAINST THE PERSON,97
1381,28, OFFENSES AGAINST THE PERSON,96
883,18, OFFENSES AGAINST THE PERSON,95
233,5, OTHER OFFENSES RELATED TO THEF,94
464,10, FRAUDULENT ACCOSTING,94
1040,21, THEFT OF SERVICES,94
529,11, OFFENSES AGAINST THE PERSON,94
1235,25, OFFENSES AGAINST THE PERSON,94
383,8, OTHER OFFENSES RELATED TO THEF,93
1146,23, THEFT OF SERVICES,92
730,15, OFFENSES AGAINST THE PERSON,92
833,17, OTHER OFFENSES RELATED TO THEF,92
88,2, OTHER OFFENSES RELATED TO THEF,92
1238,25, OTHER OFFENSES RELATED TO THEF,91
414,9, FRAUDULENT ACCOSTING,91
85,2, OFFENSES AGAINST THE PERSON,90
989,20, THEFT OF SERVICES,90
514,11, FRAUDULENT ACCOSTING,90
1484,30, OTHER OFFENSES RELATED TO THEF,90
188,4, OTHER OFFENSES RELATED TO THEF,89
684,14, OTHER OFFENSES RELATED TO THEF,89
562,12, FRAUDULENT ACCOSTING,89
367,8, FRAUDULENT ACCOSTING,88
1267,26, FRAUDULENT ACCOSTING,88
1282,26, OFFENSES AGAINST THE PERSON,88
1333,27, OTHER OFFENSES RELATED TO THEF,87
1134,23, OFFENSES AGAINST THE PERSON,87
1029,21, OFFENSES AGAINST THE PERSON,87
0,1, ADMINISTRATIVE CODE,87
393,8, UNAUTHORIZED USE OF A VEHICLE,86
1316,27, FRAUDULENT ACCOSTING,86
1094,22, THEFT OF SERVICES,85
313,7, FRAUDULENT ACCOSTING,85
665,14, FRAUDULENT ACCOSTING,84
949,20, ARSON,83
590,12, THEFT OF SERVICES,83
612,13, FRAUDULENT ACCOSTING,82
1118,23, FRAUDULENT ACCOSTING,82
48,1, UNAUTHORIZED USE OF A VEHICLE,81
498,11, ARSON,81
700,15, ARSON,80
450,10, ARSON,80
391,8, THEFT OF SERVICES,79
942,19, THEFT OF SERVICES,79
1167,24, FRAUDULENT ACCOSTING,78
170,4, FRAUDULENT ACCOSTING,78
203,5, ARSON,78
297,7, ARSON,78
263,6, FRAUDULENT ACCOSTING,78
1197,24, THEFT OF SERVICES,78
998,21, ARSON,77
1392,28, THEFT OF SERVICES,77
4,1, ARSON,77
249,6, ARSON,77
399,9, ARSON,76
741,15, THEFT OF SERVICES,76
1064,22, FRAUDULENT ACCOSTING,76
241,5, THEFT OF SERVICES,76
1293,26, THEFT OF SERVICES,76
484,10, OTHER STATE LAWS NON PENAL LA,75
915,19, FRAUDULENT ACCOSTING,75
217,5, FRAUDULENT ACCOSTING,74
713,15, FRAUDULENT ACCOSTING,74
1348,28, ARSON,74
851,18, ARSON,74
1205,25, ARSON,74
1492,30, THEFT OF SERVICES,74
19,1, FRAUDULENT ACCOSTING,74
640,13, THEFT OF SERVICES,74
350,8, ARSON,73
1481,30, OFFENSES AGAINST THE PERSON,73
1246,25, THEFT OF SERVICES,73
490,10, THEFT OF SERVICES,73
104,3, ARSON,73
154,4, ARSON,72
749,16, ARSON,72
1013,21, FRAUDULENT ACCOSTING,72
99,2, UNAUTHORIZED USE OF A VEHICLE,72
69,2, FRAUDULENT ACCOSTING,72
801,17, ARSON,72
147,3, UNAUTHORIZED USE OF A VEHICLE,71
842,17, THEFT OF SERVICES,71
902,19, ARSON,71
867,18, FRAUDULENT ACCOSTING,71
541,11, THEFT OF SERVICES,70
794,16, UNAUTHORIZED USE OF A VEHICLE,70
1464,30, FRAUDULENT ACCOSTING,70
1414,29, FRAUDULENT ACCOSTING,69
598,13, ARSON,69
1341,27, THEFT OF SERVICES,69
1442,29, THEFT OF SERVICES,69
291,6, UNAUTHORIZED USE OF A VEHICLE,68
55,2, ARSON,68
549,12, ARSON,68
243,5, UNAUTHORIZED USE OF A VEHICLE,67
894,18, THEFT OF SERVICES,67
1221,25, FRAUDULENT ACCOSTING,67
743,15, UNAUTHORIZED USE OF A VEHICLE,67
1530,31, OFFENSES AGAINST THE PERSON,67
1533,31, OTHER OFFENSES RELATED TO THEF,66
492,10, UNAUTHORIZED USE OF A VEHICLE,66
963,20, FRAUDULENT ACCOSTING,66
342,7, THEFT OF SERVICES,66
289,6, THEFT OF SERVICES,65
764,16, FRAUDULENT ACCOSTING,65
844,17, UNAUTHORIZED USE OF A VEHICLE,65
1301,27, ARSON,65
344,7, UNAUTHORIZED USE OF A VEHICLE,65
1449,30, ARSON,65
1343,27, UNAUTHORIZED USE OF A VEHICLE,65
1363,28, FRAUDULENT ACCOSTING,65
1400,29, ARSON,64
816,17, FRAUDULENT ACCOSTING,64
991,20, UNAUTHORIZED USE OF A VEHICLE,63
1446,30, ADMINISTRATIVE CODE,63
1049,22, ARSON,63
649,14, ARSON,63
441,9, THEFT OF SERVICES,62
846,18, ADMINISTRATIVE CODE,62
1444,29, UNAUTHORIZED USE OF A VEHICLE,61
396,9, ADMINISTRATIVE CODE,61
1250,26, ADMINISTRATIVE CODE,61
1102,23, ARSON,61
888,18, OTHER STATE LAWS NON PENAL LA,60
994,21, ADMINISTRATIVE CODE,60
145,3, THEFT OF SERVICES,60
1494,30, UNAUTHORIZED USE OF A VEHICLE,59
336,7, OTHER STATE LAWS NON PENAL LA,59
443,9, UNAUTHORIZED USE OF A VEHICLE,59
944,19, UNAUTHORIZED USE OF A VEHICLE,59
584,12, OTHER STATE LAWS NON PENAL LA,59
896,18, UNAUTHORIZED USE OF A VEHICLE,59
936,19, OTHER STATE LAWS NON PENAL LA,58
692,14, THEFT OF SERVICES,58
119,3, FRAUDULENT ACCOSTING,58
1287,26, OTHER STATE LAWS NON PENAL LA,57
1096,22, UNAUTHORIZED USE OF A VEHICLE,57
543,11, UNAUTHORIZED USE OF A VEHICLE,57
1151,24, ADMINISTRATIVE CODE,57
385,8, OTHER STATE LAWS NON PENAL LA,57
201,5, ADMINISTRATIVE CODE,57
197,4, THEFT OF SERVICES,57
797,17, ADMINISTRATIVE CODE,57
97,2, THEFT OF SERVICES,56
199,4, UNAUTHORIZED USE OF A VEHICLE,55
696,15, ADMINISTRATIVE CODE,55
1042,21, UNAUTHORIZED USE OF A VEHICLE,55
293,7, ADMINISTRATIVE CODE,54
445,10, ADMINISTRATIVE CODE,54
235,5, OTHER STATE LAWS NON PENAL LA,54
101,3, ADMINISTRATIVE CODE,54
51,2, ADMINISTRATIVE CODE,54
1500,31, ARSON,54
190,4, OTHER STATE LAWS NON PENAL LA,54
246,6, ADMINISTRATIVE CODE,54
633,13, OTHER STATE LAWS NON PENAL LA,53
745,16, ADMINISTRATIVE CODE,53
946,20, ADMINISTRATIVE CODE,53
1148,23, UNAUTHORIZED USE OF A VEHICLE,53
283,6, OTHER STATE LAWS NON PENAL LA,53
347,8, ADMINISTRATIVE CODE,53
1088,22, OTHER STATE LAWS NON PENAL LA,53
642,13, UNAUTHORIZED USE OF A VEHICLE,53
594,13, ADMINISTRATIVE CODE,53
435,9, OTHER STATE LAWS NON PENAL LA,52
1199,24, UNAUTHORIZED USE OF A VEHICLE,52
1345,28, ADMINISTRATIVE CODE,51
545,12, ADMINISTRATIVE CODE,51
40,1, OTHER STATE LAWS NON PENAL LA,51
1155,24, ARSON,51
494,11, ADMINISTRATIVE CODE,50
592,12, UNAUTHORIZED USE OF A VEHICLE,50
983,20, OTHER STATE LAWS NON PENAL LA,50
1397,29, ADMINISTRATIVE CODE,50
786,16, OTHER STATE LAWS NON PENAL LA,50
106,3," ""BURGLARS TOOLS""",49
898,19, ADMINISTRATIVE CODE,49
735,15, OTHER STATE LAWS NON PENAL LA,49
1190,24, OTHER STATE LAWS NON PENAL LA,49
1099,23, ADMINISTRATIVE CODE,49
835,17, OTHER STATE LAWS NON PENAL LA,48
1515,31, FRAUDULENT ACCOSTING,48
1248,25, UNAUTHORIZED USE OF A VEHICLE,48
1295,26, UNAUTHORIZED USE OF A VEHICLE,48
46,1, THEFT OF SERVICES,47
1486,30, OTHER STATE LAWS NON PENAL LA,46
1335,27, OTHER STATE LAWS NON PENAL LA,46
1377,28, NYS LAWS-UNCLASSIFIED FELONY,46
1386,28, OTHER STATE LAWS NON PENAL LA,45
534,11, OTHER STATE LAWS NON PENAL LA,45
1045,22, ADMINISTRATIVE CODE,45
644,14, ADMINISTRATIVE CODE,45
1034,21, OTHER STATE LAWS NON PENAL LA,45
694,14, UNAUTHORIZED USE OF A VEHICLE,44
686,14, OTHER STATE LAWS NON PENAL LA,44
31,1, NYS LAWS-UNCLASSIFIED FELONY,44
1202,25, ADMINISTRATIVE CODE,44
150,4, ADMINISTRATIVE CODE,44
1157,24," ""BURGLARS TOOLS""",44
1240,25, OTHER STATE LAWS NON PENAL LA,44
1252,26, ARSON,44
1139,23, OTHER STATE LAWS NON PENAL LA,43
1427,29, NYS LAWS-UNCLASSIFIED FELONY,43
974,20, NYS LAWS-UNCLASSIFIED FELONY,43
904,19," ""BURGLARS TOOLS""",43
1298,27, ADMINISTRATIVE CODE,43
1394,28, UNAUTHORIZED USE OF A VEHICLE,41
1350,28," ""BURGLARS TOOLS""",41
139,3, OTHER STATE LAWS NON PENAL LA,40
826,17, NYS LAWS-UNCLASSIFIED FELONY,40
90,2, OTHER STATE LAWS NON PENAL LA,40
184,4, OFFENSES AGAINST PUBLIC SAFETY,40
853,18," ""BURGLARS TOOLS""",40
623,13, NYS LAWS-UNCLASSIFIED FELONY,40
1436,29, OTHER STATE LAWS NON PENAL LA,39
563,12, GAMBLING,39
951,20," ""BURGLARS TOOLS""",39
666,14, GAMBLING,39
1207,25," ""BURGLARS TOOLS""",38
677,14, NYS LAWS-UNCLASSIFIED FELONY,37
1014,21, GAMBLING,36
81,2, NYS LAWS-UNCLASSIFIED FELONY,36
1129,23, NYS LAWS-UNCLASSIFIED FELONY,35
368,8, GAMBLING,35
500,11," ""BURGLARS TOOLS""",35
327,7, NYS LAWS-UNCLASSIFIED FELONY,35
879,18, NYS LAWS-UNCLASSIFIED FELONY,35
314,7, GAMBLING,35
1025,21, NYS LAWS-UNCLASSIFIED FELONY,34
181,4, NYS LAWS-UNCLASSIFIED FELONY,34
926,19, NYS LAWS-UNCLASSIFIED FELONY,34
1542,31, UNAUTHORIZED USE OF A VEHICLE,34
205,5," ""BURGLARS TOOLS""",34
575,12, NYS LAWS-UNCLASSIFIED FELONY,34
702,15," ""BURGLARS TOOLS""",34
1477,30, NYS LAWS-UNCLASSIFIED FELONY,33
600,13," ""BURGLARS TOOLS""",33
20,1, GAMBLING,33
475,10, NYS LAWS-UNCLASSIFIED FELONY,33
130,3, NYS LAWS-UNCLASSIFIED FELONY,33
1364,28, GAMBLING,33
1254,26," ""BURGLARS TOOLS""",32
714,15, GAMBLING,32
465,10, GAMBLING,32
415,9, GAMBLING,32
352,8," ""BURGLARS TOOLS""",32
6,1," ""BURGLARS TOOLS""",32
1051,22," ""BURGLARS TOOLS""",31
1497,31, ADMINISTRATIVE CODE,31
1402,29," ""BURGLARS TOOLS""",31
916,19, GAMBLING,31
1535,31, OTHER STATE LAWS NON PENAL LA,30
525,11, NYS LAWS-UNCLASSIFIED FELONY,30
1303,27," ""BURGLARS TOOLS""",30
171,4, GAMBLING,30
452,10," ""BURGLARS TOOLS""",30
264,6, GAMBLING,30
1278,26, NYS LAWS-UNCLASSIFIED FELONY,30
751,16," ""BURGLARS TOOLS""",30
613,13, GAMBLING,30
551,12," ""BURGLARS TOOLS""",30
726,15, NYS LAWS-UNCLASSIFIED FELONY,30
1000,21," ""BURGLARS TOOLS""",29
1078,22, NYS LAWS-UNCLASSIFIED FELONY,29
1540,31, THEFT OF SERVICES,29
227,5, NYS LAWS-UNCLASSIFIED FELONY,29
376,8, NYS LAWS-UNCLASSIFIED FELONY,28
299,7," ""BURGLARS TOOLS""",28
776,16, NYS LAWS-UNCLASSIFIED FELONY,28
1326,27, NYS LAWS-UNCLASSIFIED FELONY,27
1231,25, NYS LAWS-UNCLASSIFIED FELONY,27
274,6, NYS LAWS-UNCLASSIFIED FELONY,27
1415,29, GAMBLING,27
1451,30," ""BURGLARS TOOLS""",27
426,9, NYS LAWS-UNCLASSIFIED FELONY,27
401,9," ""BURGLARS TOOLS""",26
26,1, KIDNAPPING & RELATED OFFENSES,26
1168,24, GAMBLING,25
1222,25, GAMBLING,25
70,2, GAMBLING,25
156,4," ""BURGLARS TOOLS""",25
1065,22, GAMBLING,25
251,6," ""BURGLARS TOOLS""",25
1180,24, NYS LAWS-UNCLASSIFIED FELONY,25
817,17, GAMBLING,25
1317,27, GAMBLING,24
515,11, GAMBLING,24
803,17," ""BURGLARS TOOLS""",24
651,14," ""BURGLARS TOOLS""",24
57,2," ""BURGLARS TOOLS""",23
868,18, GAMBLING,23
765,16, GAMBLING,23
823,17, KIDNAPPING & RELATED OFFENSES,22
218,5, GAMBLING,22
1119,23, GAMBLING,21
1268,26, GAMBLING,20
120,3, GAMBLING,20
964,20, GAMBLING,20
1465,30, GAMBLING,19
1104,23," ""BURGLARS TOOLS""",19
230,5, OFFENSES AGAINST PUBLIC SAFETY,18
1526,31, NYS LAWS-UNCLASSIFIED FELONY,18
521,11, KIDNAPPING & RELATED OFFENSES,18
77,2, KIDNAPPING & RELATED OFFENSES,18
177,4, KIDNAPPING & RELATED OFFENSES,18
1502,31," ""BURGLARS TOOLS""",17
970,20, KIDNAPPING & RELATED OFFENSES,17
126,3, KIDNAPPING & RELATED OFFENSES,16
1275,26, KIDNAPPING & RELATED OFFENSES,15
922,19, KIDNAPPING & RELATED OFFENSES,15
1516,31, GAMBLING,15
1214,25, DISORDERLY CONDUCT,14
321,7, KIDNAPPING & RELATED OFFENSES,14
1111,23, DISORDERLY CONDUCT,14
225,5, KIDNAPPING & RELATED OFFENSES,14
772,16, KIDNAPPING & RELATED OFFENSES,14
1323,27, KIDNAPPING & RELATED OFFENSES,14
721,15, KIDNAPPING & RELATED OFFENSES,14
212,5, DISORDERLY CONDUCT,14
810,17, DISORDERLY CONDUCT,13
874,18, JOSTLING,13
1329,27, OFFENSES AGAINST PUBLIC SAFETY,13
2,1, ALCOHOLIC BEVERAGE CONTROL LAW,13
620,13, KIDNAPPING & RELATED OFFENSES,13
1422,29, KIDNAPPING & RELATED OFFENSES,13
437,9, PETIT LARCENY OF MOTOR VEHICLE,12
1125,23, KIDNAPPING & RELATED OFFENSES,12
1472,30, KIDNAPPING & RELATED OFFENSES,12
374,8, KIDNAPPING & RELATED OFFENSES,12
1072,22, JOSTLING,12
1522,31, KIDNAPPING & RELATED OFFENSES,12
1300,27, ALCOHOLIC BEVERAGE CONTROL LAW,12
673,14, KIDNAPPING & RELATED OFFENSES,12
258,6, DISORDERLY CONDUCT,12
92,2, PETIT LARCENY OF MOTOR VEHICLE,11
698,15, ALCOHOLIC BEVERAGE CONTROL LAW,11
422,9, KIDNAPPING & RELATED OFFENSES,11
688,14, PETIT LARCENY OF MOTOR VEHICLE,11
270,6, KIDNAPPING & RELATED OFFENSES,11
471,10, KIDNAPPING & RELATED OFFENSES,11
224,5, JOSTLING,11
637,13, PROSTITUTION & RELATED OFFENSES,11
875,18, KIDNAPPING & RELATED OFFENSES,11
570,12, KIDNAPPING & RELATED OFFENSES,11
486,10, PETIT LARCENY OF MOTOR VEHICLE,10
520,11, JOSTLING,10
84,2, OFFENSES AGAINST PUBLIC SAFETY,10
672,14, JOSTLING,10
860,18, DISORDERLY CONDUCT,10
969,20, JOSTLING,10
1021,21, KIDNAPPING & RELATED OFFENSES,10
1073,22, KIDNAPPING & RELATED OFFENSES,10
285,6, PETIT LARCENY OF MOTOR VEHICLE,9
237,5, PETIT LARCENY OF MOTOR VEHICLE,9
739,15, PROSTITUTION & RELATED OFFENSES,9
1438,29, PETIT LARCENY OF MOTOR VEHICLE,9
1228,25, KIDNAPPING & RELATED OFFENSES,9
76,2, JOSTLING,9
141,3, PETIT LARCENY OF MOTOR VEHICLE,9
421,9, JOSTLING,9
1090,22, PETIT LARCENY OF MOTOR VEHICLE,9
1471,30, JOSTLING,9
113,3, DISORDERLY CONDUCT,9
1261,26, DISORDERLY CONDUCT,9
269,6, JOSTLING,9
488,10, PROSTITUTION & RELATED OFFENSES,9
940,19, PROSTITUTION & RELATED OFFENSES,9
1370,28, JOSTLING,8
387,8, PETIT LARCENY OF MOTOR VEHICLE,8
1480,30, OFFENSES AGAINST PUBLIC SAFETY,8
64,2, DISORDERLY CONDUCT,8
1310,27, DISORDERLY CONDUCT,8
459,10, DISORDERLY CONDUCT,8
277,6, OFFENSES AGAINST PUBLIC SAFETY,8
94,2, PROSTITUTION & RELATED OFFENSES,8
379,8, OFFENSES AGAINST PUBLIC SAFETY,8
771,16, JOSTLING,8
373,8, JOSTLING,8
1371,28, KIDNAPPING & RELATED OFFENSES,8
1163,24, DISORDERLY CONDUCT,8
1184,24, OFFENSES AGAINST PUBLIC SAFETY,8
947,20, ALCOHOLIC BEVERAGE CONTROL LAW,8
1028,21, OFFENSES AGAINST PUBLIC SAFETY,8
977,20, OFFENSES AGAINST PUBLIC SAFETY,8
102,3, ALCOHOLIC BEVERAGE CONTROL LAW,8
890,18, PETIT LARCENY OF MOTOR VEHICLE,8
1242,25, PETIT LARCENY OF MOTOR VEHICLE,8
30,1, NEW YORK CITY HEALTH CODE,8
635,13, PETIT LARCENY OF MOTOR VEHICLE,7
470,10, JOSTLING,7
1195,24, PROSTITUTION & RELATED OFFENSES,7
1281,26, OFFENSES AGAINST PUBLIC SAFETY,7
1133,23, OFFENSES AGAINST PUBLIC SAFETY,7
359,8, DISORDERLY CONDUCT,7
799,17, ALCOHOLIC BEVERAGE CONTROL LAW,7
569,12, JOSTLING,7
496,11, ALCOHOLIC BEVERAGE CONTROL LAW,7
1409,29, DISORDERLY CONDUCT,7
338,7, PETIT LARCENY OF MOTOR VEHICLE,7
125,3, JOSTLING,7
143,3, PROSTITUTION & RELATED OFFENSES,7
202,5, ALCOHOLIC BEVERAGE CONTROL LAW,7
1357,28, DISORDERLY CONDUCT,7
163,4, DISORDERLY CONDUCT,7
1033,21, OTHER STATE LAWS,7
1347,28, ALCOHOLIC BEVERAGE CONTROL LAW,7
658,14, DISORDERLY CONDUCT,7
1106,23, CHILD ABANDONMENT/NON SUPPORT,7
1176,24, KIDNAPPING & RELATED OFFENSES,7
723,15, LOITERING/GAMBLING CARDS DIC,7
586,12, PETIT LARCENY OF MOTOR VEHICLE,7
1153,24, ALCOHOLIC BEVERAGE CONTROL LAW,7
832,17, OFFENSES RELATED TO CHILDREN,7
1058,22, DISORDERLY CONDUCT,7
306,7, DISORDERLY CONDUCT,7
1274,26, JOSTLING,6
892,18, PROSTITUTION & RELATED OFFENSES,6
538,11, PROSTITUTION & RELATED OFFENSES,6
1175,24, JOSTLING,6
194,4, PROSTITUTION & RELATED OFFENSES,6
348,8, ALCOHOLIC BEVERAGE CONTROL LAW,6
619,13, JOSTLING,6
1339,27, PROSTITUTION & RELATED OFFENSES,6
176,4, JOSTLING,6
661,14, ESCAPE 3,6
1388,28, PETIT LARCENY OF MOTOR VEHICLE,6
1538,31, PROSTITUTION & RELATED OFFENSES,6
133,3, OFFENSES AGAINST PUBLIC SAFETY,6
34,1, OFFENSES AGAINST PUBLIC SAFETY,6
1082,22, OFFENSES AGAINST PUBLIC SAFETY,6
1007,21, DISORDERLY CONDUCT,6
42,1, PETIT LARCENY OF MOTOR VEHICLE,6
1101,23, ALCOHOLIC BEVERAGE CONTROL LAW,6
780,16, OFFENSES AGAINST PUBLIC SAFETY,6
737,15, PETIT LARCENY OF MOTOR VEHICLE,6
507,11, DISORDERLY CONDUCT,6
709,15, DISORDERLY CONDUCT,6
1421,29, JOSTLING,6
1193,24, PETIT LARCENY OF MOTOR VEHICLE,6
921,19, JOSTLING,6
849,18, ALCOHOLIC BEVERAGE CONTROL LAW,6
732,15, OFFENSES RELATED TO CHILDREN,6
287,6, PROSTITUTION & RELATED OFFENSES,6
1227,25, JOSTLING,6
1286,26, OTHER STATE LAWS,6
136,3, OFFENSES RELATED TO CHILDREN,6
653,14, CHILD ABANDONMENT/NON SUPPORT,6
478,10, OFFENSES AGAINST PUBLIC SAFETY,5
1284,26, OFFENSES RELATED TO CHILDREN,5
557,12, DISORDERLY CONDUCT,5
1038,21, PROSTITUTION & RELATED OFFENSES,5
1289,26, PETIT LARCENY OF MOTOR VEHICLE,5
481,10, OFFENSES RELATED TO CHILDREN,5
1204,25, ALCOHOLIC BEVERAGE CONTROL LAW,5
1337,27, PETIT LARCENY OF MOTOR VEHICLE,5
1322,27, JOSTLING,5
958,20, DISORDERLY CONDUCT,5
1020,21, JOSTLING,5
187,4, OFFENSES RELATED TO CHILDREN,5
448,10, ALCOHOLIC BEVERAGE CONTROL LAW,5
13,1, DISORDERLY CONDUCT,5
1100,23, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
1085,22, OFFENSES RELATED TO CHILDREN,5
44,1, PROSTITUTION & RELATED OFFENSES,5
1490,30, PROSTITUTION & RELATED OFFENSES,5
1244,25, PROSTITUTION & RELATED OFFENSES,5
783,16, OFFENSES RELATED TO CHILDREN,5
1458,30, DISORDERLY CONDUCT,5
1124,23, JOSTLING,5
1256,26, CHILD ABANDONMENT/NON SUPPORT,5
1430,29, OFFENSES AGAINST PUBLIC SAFETY,5
271,6, LOITERING/GAMBLING CARDS DIC,5
1142,23, PETIT LARCENY OF MOTOR VEHICLE,5
953,20, CHILD ABANDONMENT/NON SUPPORT,5
1398,29, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,5
138,3, OTHER STATE LAWS,5
596,13, ALCOHOLIC BEVERAGE CONTROL LAW,5
690,14, PROSTITUTION & RELATED OFFENSES,5
822,17, JOSTLING,5
910,19, DISORDERLY CONDUCT,5
607,13, DISORDERLY CONDUCT,5
1047,22, ALCOHOLIC BEVERAGE CONTROL LAW,4
280,6, OFFENSES RELATED TO CHILDREN,4
1239,25, OTHER STATE LAWS,4
648,14, ANTICIPATORY OFFENSES,4
578,12, OFFENSES AGAINST PUBLIC SAFETY,4
239,5, PROSTITUTION & RELATED OFFENSES,4
855,18, CHILD ABANDONMENT/NON SUPPORT,4
758,16, DISORDERLY CONDUCT,4
14,1, ENDAN WELFARE INCOMP,4
25,1, JOSTLING,4
28,1, LOITERING/GAMBLING CARDS DIC,4
1483,30, OFFENSES RELATED TO CHILDREN,4
996,21, ALCOHOLIC BEVERAGE CONTROL LAW,4
509,11, ENDAN WELFARE INCOMP,4
78,2, LOITERING/GAMBLING CARDS DIC,4
1448,30, ALCOHOLIC BEVERAGE CONTROL LAW,4
788,16, PETIT LARCENY OF MOTOR VEHICLE,4
720,15, JOSTLING,4
1435,29, OTHER STATE LAWS,4
108,3, CHILD ABANDONMENT/NON SUPPORT,4
697,15, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,4
1022,21, LOITERING/GAMBLING CARDS DIC,4
295,7, ALCOHOLIC BEVERAGE CONTROL LAW,4
680,14, OFFENSES AGAINST PUBLIC SAFETY,4
837,17, PETIT LARCENY OF MOTOR VEHICLE,4
192,4, PETIT LARCENY OF MOTOR VEHICLE,4
1036,21, PETIT LARCENY OF MOTOR VEHICLE,4
432,9, OFFENSES RELATED TO CHILDREN,4
1234,25, OFFENSES AGAINST PUBLIC SAFETY,4
982,20, OTHER STATE LAWS,4
900,19, ALCOHOLIC BEVERAGE CONTROL LAW,4
1187,24, OFFENSES RELATED TO CHILDREN,4
382,8, OFFENSES RELATED TO CHILDREN,4
320,7, JOSTLING,4
938,19, PETIT LARCENY OF MOTOR VEHICLE,4
398,9, ALCOHOLIC BEVERAGE CONTROL LAW,4
627,13, OFFENSES AGAINST PUBLIC SAFETY,4
434,9, OTHER STATE LAWS,4
1092,22, PROSTITUTION & RELATED OFFENSES,4
930,19, OFFENSES AGAINST PUBLIC SAFETY,4
572,12, LOITERING/GAMBLING CARDS DIC,4
333,7, OFFENSES RELATED TO CHILDREN,4
588,12, PROSTITUTION & RELATED OFFENSES,4
