MISCELLANEOUS PENAL LAW, TOMPKINSVILLE PARK,2
MISCELLANEOUS PENAL LAW, "WOLFES POND PARK",1
OFF. AGNST PUB ORD SENSBLTY &, BLOOMINGDALE PARK,1
OFF. AGNST PUB ORD SENSBLTY &, CLOVE LAKES PARK,2
OFF. AGNST PUB ORD SENSBLTY &, LEMON CREEK PARK,1
OFFENSES AGAINST PUBLIC ADMINI, CONFERENCE HOUSE PARK,1
OFFENSES AGAINST PUBLIC ADMINI, FABER POOL AND PARK,1
OFFENSES AGAINST PUBLIC ADMINI, TOMPKINSVILLE PARK,2
PETIT LARCENY, BLOOMINGDALE PARK,2
PETIT LARCENY, BLUE HERON PARK,1
PETIT LARCENY, CLOVE LAKES PARK,4
PETIT LARCENY, CPL. THOMPSON PARK,1
PETIT LARCENY, DE MATTI PLAYGROUND,1
PETIT LARCENY, DUGAN PLAYGROUND,1
PETIT LARCENY, FABER POOL AND PARK,2
PETIT LARCENY, FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,1
PETIT LARCENY, GREAT KILLS PARK,1
PETIT LARCENY, LT. LIA PLAYGROUND,1
PETIT LARCENY, MAHONEY PLAYGROUND,1
PETIT LARCENY, SOUTH BEACH WETLANDS,1
PETIT LARCENY, TOTTENVILLE POOL,1
PETIT LARCENY, WILLOWBROOK PARK,1
ROBBERY, CLOVE LAKES PARK,11
ROBBERY, CPL. THOMPSON PARK,1
ROBBERY, FABER POOL AND PARK,2
ROBBERY, FRANKLIN D. ROOSEVELT BOARDWALK AND BEACH,2
ROBBERY, GREAT KILLS PARK,1
ROBBERY, LT. LIA PLAYGROUND,2
ROBBERY, MAHONEY PLAYGROUND,1
ROBBERY, MCDONALD PLAYGROUND STATEN ISLAND,1
ROBBERY, NEW DORP PARK,1
ROBBERY, OCEAN BREEZE PARK,1
ROBBERY, PRALL PLAYGROUND,1
ROBBERY, STAPLETON PLAYGROUND,3
ROBBERY, TAPPEN PARK,3
ROBBERY, WESTERLEIGH PARK,1
