105, ROBBERY,152
106, FELONY ASSAULT,44
107, BURGLARY,22
109, GRAND LARCENY,465
110, GRAND LARCENY OF MOTOR VEHICLE,3
111, POSSESSION OF STOLEN PROPERTY,5
112, THEFT-FRAUD,4
113, FORGERY,24
114, ARSON,1
117, DANGEROUS DRUGS,18
118, DANGEROUS WEAPONS,9
121, CRIMINAL MISCHIEF & RELATED OF,18
124, KIDNAPPING & RELATED OFFENSES,1
125, NYS LAWS-UNCLASSIFIED FELONY,1
126, MISCELLANEOUS PENAL LAW,29
230, JOSTLING,1
232, POSSESSION OF STOLEN PROPERTY,11
235, DANGEROUS DRUGS,370
236, DANGEROUS WEAPONS,23
238, FRAUDULENT ACCOSTING,1
340, FRAUDS,11
341, PETIT LARCENY,620
343, OTHER OFFENSES RELATED TO THEF,2
344, ASSAULT 3 & RELATED OFFENSES,193
347, INTOXICATED & IMPAIRED DRIVING,23
348, VEHICLE AND TRAFFIC LAWS,32
351, CRIMINAL MISCHIEF & RELATED OF,145
352, CRIMINAL TRESPASS,4
353, UNAUTHORIZED USE OF A VEHICLE,4
355, OFFENSES AGAINST THE PERSON,8
358, OFFENSES INVOLVING FRAUD,8
359, OFFENSES AGAINST PUBLIC ADMINI,56
361, OFF. AGNST PUB ORD SENSBLTY &,42
364, AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
364, OTHER STATE LAWS NON PENAL LA,3
365, ADMINISTRATIVE CODE,7
572, DISORDERLY CONDUCT,3
578, HARRASSMENT 2,253
675, ADMINISTRATIVE CODE,7
678, MISCELLANEOUS PENAL LAW,14
